Split group,AGFV feature,Feature index,Baseline AUC,Ablated AUC,Delta AUC,Baseline balanced accuracy,Ablated balanced accuracy,Delta balanced accuracy,Baseline accuracy,Ablated accuracy,Delta accuracy,Baseline F1,Ablated F1,Delta F1,Mean absolute probability change,Mean signed probability change,Feature ablation score
Train,AGFV051,50,0.9990490054791915,0.9990782668490625,-2.9261369871025344e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00020608013437595218,0.00016666209558025002,-8.653356433430124e-06
Validation,AGFV051,50,0.9247654018767849,0.9206038351693187,0.004161566707466258,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0025533109437674284,0.0024208619724959135,0.00968005569657986
Test,AGFV051,50,0.8859514170040484,0.8832388663967612,0.0027125506072872563,0.8283400809716599,0.823076923076923,0.0052631578947368585,0.8311111111111111,0.8266666666666667,0.004444444444444473,0.8020833333333334,0.7958115183246073,0.006271815008726089,0.0023894617334008217,0.0020769627299159765,0.008214654675364197
Heldout,AGFV051,50,0.9048465758992075,0.9010973379394432,0.003749237959764229,0.8396260922576713,0.8343629343629344,0.0052631578947368585,0.844097995545657,0.8396436525612472,0.0044543429844098315,0.8148148148148148,0.8085106382978723,0.0063041765169424835,0.0024712036829441786,0.0022485293447971344,0.009259516222795505
All,AGFV051,50,0.9774329597253476,0.976173475275518,0.0012594844498295954,0.9502697478506722,0.948697420806647,0.0015723270440252124,0.9515915119363395,0.9502652519893899,0.0013262599469495706,0.9425649095200629,0.9408983451536643,0.0016665643663985596,0.0008805102552287281,0.0007865283987484872,0.0029198625193776807
Train,AGFV052,51,0.9990490054791915,0.9989648790408123,8.412643837918399e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00012201016215840355,-3.3021264243870974e-05,9.632745459502434e-05
Validation,AGFV052,51,0.9247654018767849,0.9254997960016319,-0.0007343941248469932,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.000693624431733042,-0.0005728325922973454,-0.000665031681673689
Test,AGFV052,51,0.8859514170040484,0.886072874493927,-0.00012145748987857363,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0008550119237042964,-0.0005888267187401652,-0.005299114192245003
Heldout,AGFV052,51,0.9048465758992075,0.9049786628733997,-0.0001320869741922026,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0007744979811832309,-0.0005808474379591644,-0.002686216123442198
All,AGFV052,51,0.9774329597253476,0.9774870535456696,-5.409382032195431e-05,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.0003162853536196053,-0.0001961339876288548,-0.0008086288069726555
Train,AGFV053,52,0.9990490054791915,0.9990453478079576,3.657671233892046e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.000314898177748546,-0.0002780253707896918,3.514748900874665e-05
Validation,AGFV053,52,0.9247654018767849,0.9268053855569155,-0.002039983680130586,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0007309488719329238,0.00012817259994335473,0.003296269101799565
Test,AGFV053,52,0.8859514170040484,0.8906882591093117,-0.0047368421052632614,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0007554743206128478,9.008588676806539e-05,-0.004661294673201977
Heldout,AGFV053,52,0.9048465758992075,0.9082706766917293,-0.003424100792521867,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0007432388374581933,0.0001090868390747346,-0.0007181979614075074
All,AGFV053,52,0.9774329597253476,0.9788898866193526,-0.0014569268940050062,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.000442434597061947,-0.00016276449605356902,-0.0006265199122862608
Train,AGFV054,53,0.9990490054791915,0.9990453478079576,3.657671233892046e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00021127033687662333,-0.0001831346598919481,2.4784704921554382e-05
Validation,AGFV054,53,0.9247654018767849,0.9256629946960424,-0.0008975928192574978,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0011763984803110361,-0.0011186817428097129,-0.0007799529712263942
Test,AGFV054,53,0.8859514170040484,0.8897975708502024,-0.0038461538461539435,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.001195496995933354,-0.001148008625023067,-0.008989762041297467
Heldout,AGFV054,53,0.9048465758992075,0.9072546230440968,-0.0024080471448892915,0.8396260922576713,0.8422576712050396,-0.002631578947368318,0.844097995545657,0.8463251670378619,-0.00222717149220486,0.8148148148148148,0.8179419525065963,-0.003127137691781523,0.0011859691003337502,-0.0011333778966218233,-0.004921029182224234
All,AGFV054,53,0.9774329597253476,0.9781515059719578,-0.0007185462466101633,0.9502697478506722,0.9510559113726849,-0.0007861635220126617,0.9515915119363395,0.9522546419098143,-0.0006631299734748408,0.9425649095200629,0.9433962264150944,-0.0008313168950314642,0.000501482340041548,-0.0004660651902668178,-0.0014545615346186701
Train,AGFV055,54,0.9990490054791915,0.9990563208216593,-7.315342467784092e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0002267613454023376,0.00017532904166728258,1.536079207244967e-05
Validation,AGFV055,54,0.9247654018767849,0.9205222358221136,0.0042431660546713434,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.0007047242252156138,0.0002934102085418999,0.004313638477192905
Test,AGFV055,54,0.8859514170040484,0.8832388663967611,0.0027125506072873673,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0007239225669763982,0.0005071839550510049,0.002784942863985007
Heldout,AGFV055,54,0.9048465758992075,0.9013208697419225,0.00352570615728498,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0007143447874113917,0.0004005351511295885,0.0035971406360261193
All,AGFV055,54,0.9774329597253476,0.9762095378223992,0.0012234219029484406,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00037193705793470144,0.000242383117438294,0.0012606156087419107
Train,AGFV056,55,0.9990490054791915,0.9990526631504254,-3.657671233892046e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00028427099459804595,0.0002687741070985794,2.476942822591255e-05
Validation,AGFV056,55,0.9247654018767849,0.9216646266829865,0.0031007751937983663,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0007826340151950717,0.0007255937089212239,0.008442196490054732
Test,AGFV056,55,0.8859514170040484,0.8864777327935223,-0.0005263157894738191,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0008467864245176315,0.0007081906078383327,-0.0004416371470220559
Heldout,AGFV056,55,0.9048465758992075,0.9035765088396669,0.0012700670595405805,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.0008147816988639534,0.0007168728043325245,0.003983124176795516
All,AGFV056,55,0.9774329597253476,0.9767630979170272,0.0006698618083204044,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.000442228076281026,0.0004021934000775218,0.0015002481379610578
Train,AGFV057,56,0.9990490054791915,0.9990416901367237,7.315342467784092e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00028841703897342086,0.00011016590724466369,3.6157046365126175e-05
Validation,AGFV057,56,0.9247654018767849,0.924031007751938,0.0007343941248468822,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0030064883176237345,0.0025835144333541393,0.006298200851346114
Test,AGFV057,56,0.8859514170040484,0.8865182186234818,-0.0005668016194333436,0.8283400809716599,0.823076923076923,0.0052631578947368585,0.8311111111111111,0.8266666666666667,0.004444444444444473,0.8020833333333334,0.7958115183246073,0.006271815008726089,0.002756154164671898,0.00261086062528193,0.0049719716917707045
Heldout,AGFV057,56,0.9048465758992075,0.9046027230237758,0.00024385287543171597,0.8396260922576713,0.8343629343629344,0.0052631578947368585,0.844097995545657,0.8396436525612472,0.0044543429844098315,0.8148148148148148,0.8085106382978723,0.0063041765169424835,0.0028810426592826843,0.0025972179137170315,0.0057951150360968425
All,AGFV057,56,0.9774329597253476,0.9771760140788183,0.0002569456465293385,0.9502697478506722,0.948697420806647,0.0015723270440252124,0.9515915119363395,0.9502652519893899,0.0013262599469495706,0.9425649095200629,0.9408983451536643,0.0016665643663985596,0.0010603591799736023,0.0008506741723977029,0.001935308608551911
Train,AGFV058,57,0.9990490054791915,0.9989612213695784,8.778410961307603e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0001422131317667663,-8.993903611553833e-05,0.00010200542278975267
Validation,AGFV058,57,0.9247654018767849,0.9252549979600163,-0.0004895960832314028,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0006456657429225743,-0.00037202349631115794,0.004838128385797713
Test,AGFV058,57,0.8859514170040484,0.8871255060728745,-0.0011740890688261008,0.8283400809716599,0.8336032388663968,-0.0052631578947368585,0.8311111111111111,0.8355555555555556,-0.004444444444444473,0.8020833333333334,0.8082901554404145,-0.0062068221070811225,0.0006650107679888606,-0.0005819485522806644,-0.006370745886764073
Heldout,AGFV058,57,0.9048465758992075,0.9052631578947369,-0.0004165819955294081,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0006553598213940859,-0.00047721981536597013,-0.00035104601338999954
All,AGFV058,57,0.9774329597253476,0.9775267223472389,-9.376262189131346e-05,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.00029500017990358174,-0.00020525009313132614,-6.426260390095529e-05
Train,AGFV059,58,0.9990490054791915,0.9990453478079575,3.657671234003068e-06,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.00025476363953202963,-6.636667967541143e-05,2.9134035187206033e-05
Validation,AGFV059,58,0.9247654018767849,0.9259893920848634,-0.001223990208078507,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.00141783501021564,0.000956473988480866,-0.001082206707056943
Test,AGFV059,58,0.8859514170040484,0.8891497975708501,-0.003198380566801662,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.0012395908124744892,0.0005863021360710263,-0.003074421485554213
Heldout,AGFV059,58,0.9048465758992075,0.9068278805120911,-0.0019813046128835943,0.8396260922576713,0.8396260922576713,0.0,0.844097995545657,0.844097995545657,0.0,0.8148148148148148,0.8148148148148148,0.0,0.0013285143068060279,0.000770975835621357,-0.0018484531822029915
All,AGFV059,58,0.9774329597253476,0.9780000432750563,-0.0005670835497086912,0.9502697478506722,0.9502697478506722,0.0,0.9515915119363395,0.9515915119363395,0.0,0.9425649095200629,0.9425649095200629,0.0,0.0005744679365307093,0.0001829481916502118,-0.0005096367560556203
Train,AGFV060,59,0.9990490054791915,0.9989575636983445,9.144178084696808e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0003838241973426193,-4.4635940867010504e-05,0.00012982420058123002
Validation,AGFV060,59,0.9247654018767849,0.9238678090575275,0.0008975928192573868,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.002424607751891017,0.001014070468954742,0.006403211489183347
Test,AGFV060,59,0.8859514170040484,0.8900404858299595,-0.004089068825911091,0.8283400809716599,0.823076923076923,0.0052631578947368585,0.8311111111111111,0.8266666666666667,0.004444444444444473,0.8020833333333334,0.7958115183246073,0.006271815008726089,0.0032960856333374977,0.0009747594012878835,0.0015036976321595175
Heldout,AGFV060,59,0.9048465758992075,0.9067872383661858,-0.0019406624669783268,0.8396260922576713,0.8343629343629344,0.0052631578947368585,0.844097995545657,0.8396436525612472,0.0044543429844098315,0.8148148148148148,0.8085106382978723,0.0063041765169424835,0.002861317014321685,0.0009943712502717972,0.0036086271291907003
All,AGFV060,59,0.9774329597253476,0.9780189761121689,-0.0005860163868213197,0.9502697478506722,0.948697420806647,0.0015723270440252124,0.9515915119363395,0.9502652519893899,0.0013262599469495706,0.9425649095200629,0.9408983451536643,0.0016665643663985596,0.0011214861879125237,0.0002647236397024244,0.0010984592759951451
Train,AGFV061,60,0.9990490054791915,0.9990782668490625,-2.9261369871025344e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0001331059611402452,-5.157836130820215e-05,-1.5950773757000822e-05
Validation,AGFV061,60,0.9247654018767849,0.9250917992656059,-0.0003263973888210092,0.850999592003264,0.8457364341085272,0.0052631578947368585,0.8571428571428571,0.8526785714285714,0.004464285714285698,0.8279569892473119,0.8216216216216217,0.0063353676256902025,0.0003139117907267064,-0.00015810264449100941,0.0049681516849885195
Test,AGFV061,60,0.8859514170040484,0.8871255060728744,-0.0011740890688259897,0.8283400809716599,0.8283400809716599,0.0,0.8311111111111111,0.8311111111111111,0.0,0.8020833333333334,0.8020833333333334,0.0,0.00038737154682166874,-0.00015937192074488848,-0.0011353519141438229
Heldout,AGFV061,60,0.9048465758992075,0.9052631578947369,-0.0004165819955294081,0.8396260922576713,0.8369945133103027,0.0026315789473685403,0.844097995545657,0.8418708240534521,0.00222717149220486,0.8148148148148148,0.8116710875331565,0.0031437272816582373,0.000350723450537771,-0.00015873872325755656,0.002250069296892909
All,AGFV061,60,0.9774329597253476,0.9776754803531245,-0.00024252062777685435,0.9502697478506722,0.9494835843286596,0.0007861635220125507,0.9515915119363395,0.9509283819628647,0.0006631299734748408,0.9425649095200629,0.9417322834645669,0.0008326260554959442,0.00019790057558566332,-8.348486153408885e-05,0.0005634329517942626
Train,AGFV062,61,0.9990490054791915,0.9990197441093205,2.9261369871025344e-05,0.9972476023965062,0.9972476023965062,0.0,0.9971671388101983,0.9971671388101983,0.0,0.9966405375139977,0.9966405375139977,0.0,0.0001380564644932747,-4.110695590497926e-05,4.306701632035281e-05
Validation,AGFV062,61,0.9247654018767849,0.9244390044879641,0.00032639738882078717,0.850999592003264,0.850999592003264,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8279569892473119,0.8279569892473119,0.0,0.00033842941047623754,-0.00022914224246051162,0.0003602403298684109
