Region label,Region name,hemisphere,acronyms,subcortex,RSN,BraakStage,AGFV feature,Mean absolute AGFV feature change,Mean signed AGFV feature change,MNI.x,MNI.y,MNI.z
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV107,0.0026511566106291766,5.814063656066663e-05,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV108,0.008919451570971895,0.0003686243904888301,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV109,0.004916945050434513,0.0006273677006610849,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV110,0.006612442526451791,-0.00022768812737741524,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV111,0.0038881932349247826,-0.00042114268412082894,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV112,0.007771653179799654,-0.000856540170987008,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV113,0.005893301131275806,-0.0008510683318445696,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV114,0.007758637612366544,-0.00045409629852073626,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV115,0.01113659767073821,-0.0018083626270623497,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV116,0.005503012145257128,0.0007389056707284727,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV117,0.011702449405720221,-0.0012542668380131378,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV118,0.006365364468888025,-0.0001661553978919983,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV119,0.004706769075388737,-4.045217611842392e-06,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV120,0.0030791545441137495,9.411441687062301e-05,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV121,0.007210189682426374,0.001351122502546284,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV122,0.005600110612274533,-0.0012152834347763115,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV123,0.003321181674029946,0.0006220190893879253,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV124,0.006574593278584559,-0.0010734998224848542,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV125,0.004123552864448306,-0.00030730231742256254,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV126,0.0025717515642471734,0.0005383898004971815,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV127,0.003927747929952421,0.0004569712758722885,23.55462,-3.16449900000001,-19.986282
54,Right-Amygdala,R,Amy,1.0,Subcortical,3.0,AGFV128,0.005107247677132569,-0.0011706690597270734,23.55462,-3.16449900000001,-19.986282
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV001,0.0037830865592052595,-0.0019360747296383698,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV002,0.004159284688697006,-0.0002982892270987205,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV003,0.007582443267189337,0.003345424618098617,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV004,0.004077843951256895,0.001992665354718161,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV005,0.0036326302061094103,-0.0012136120246260206,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV006,0.0025538896411163373,0.0009460442220967118,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV007,0.0028999256824261575,1.8894507740083978e-05,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV008,0.004006486880021859,-0.0012767786643781715,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV009,0.0031198078859082904,-0.0015255884673878633,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV010,0.005149002891877738,-0.002242255276737951,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV011,0.002883592692527982,-0.000515502625407435,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV012,0.006275072158700195,-0.00319432458989528,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV013,0.0035765623848741227,0.0004840404289203454,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV014,0.003161666492895527,-0.0005887532966900925,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV015,0.0049023755790038,0.0024837152826604923,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV016,0.002063463899970713,-0.0004836806605534,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV017,0.004057097017188757,-0.0018053558135394893,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV018,0.002382993039505258,-0.000646179222928885,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV019,0.0031559245264703066,0.00098167077087648,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV020,0.00450686927246784,0.0021692930787637088,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV021,0.0032967603328066634,0.0009617602185073478,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV022,0.00297511862951089,0.0011175519771338825,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV023,0.003932330922033247,0.002029196354071738,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV024,0.005791925964105195,0.0021261331208503047,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV025,0.0027435425854190278,-0.0013884008548207046,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV026,0.004182921918057605,-0.002331981013492985,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV027,0.003444455973083637,-0.0010713449916004804,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV028,0.0030762627720832825,-0.00025002670716185596,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV029,0.001877197615020183,-0.0001615865042855068,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV030,0.003221936976712053,-0.0012430314859632628,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV031,0.008135467561898311,-0.004723099590335762,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV032,0.0027175478493146475,-0.0012789267881963794,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV033,0.0023835201372099184,-0.0004830950284531103,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV034,0.0071696875133237786,0.003340518997354402,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV035,0.002731435865328457,-0.0007856280764163529,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV036,0.004019166862602392,-0.0013828598456817438,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV037,0.004128645673311876,0.001368331666315458,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV038,0.0034741528785031143,0.0013847604640939617,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV039,0.003367399807134386,-0.0005241844864840007,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV040,0.005354748452236639,-0.0029459796146134643,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV041,0.0042539186240559785,0.0017339412678671147,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV042,0.00204561658985707,0.0005701211749354779,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV043,0.003521864914762381,-0.0005649258665617,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV044,0.0021432945504784584,-0.0004435755693204495,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV045,0.0038363203941458495,0.0021216913399116767,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV046,0.003458868568114813,-0.0003111611084384813,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV047,0.004134967218240651,0.0011900763763166265,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV048,0.0021916543087247987,0.0001184636963665156,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV049,0.004646184468302279,0.00214887122258297,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV050,0.002494336059574264,0.0002787818936682538,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV051,0.005717709537039805,-0.001080359255082041,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV052,0.006515329075946334,-0.002651441183702722,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV053,0.00633814400422145,0.0028080500569709096,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV054,0.003686183723955523,-0.0008192220857130229,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV055,0.0026868390258998503,0.0008856932740679103,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV056,0.0035590741433491366,0.0010083426428104632,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV057,0.0036173556926171425,0.0013306814950803368,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV058,0.003820545518595869,0.0019226027292441267,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV059,0.0016366912216689046,-0.0006148859045535161,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV060,0.002230711157809305,-0.00025660647542437136,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV061,0.0031170115307055783,-0.0022134786543760512,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV062,0.006885449515233712,-0.0017764072978447155,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV063,0.004222682538282806,0.0012742166937385474,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV064,0.002590786521606024,-3.8943629073833237e-05,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV065,0.004176643342602977,-0.001982934814131721,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV066,0.003939629856558794,-0.0019338281814893965,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV067,0.002335405445436417,0.0014235986170271484,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV068,0.006307195192871831,-0.003180565384540769,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV069,0.002837972262699301,-0.0010860127329991008,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV070,0.002900584297285554,0.0010645797898097592,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV071,0.002753783326122642,-0.0014958058931550926,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV072,0.002903360029610481,0.00030943096836627516,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV073,0.005391437735264472,0.002638489450456688,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV074,0.004941162936265956,-0.00209523626289315,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV075,0.005223422357555252,-0.002506920296019612,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV076,0.0053160677854362775,-0.0022959801476469355,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV077,0.008202066984624494,0.003274034893973756,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV078,0.0015747205904834177,-0.0005855067576492689,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV079,0.00240080618397307,-0.00023695456059598133,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV080,0.0036009214509751916,0.0020945652887142826,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV081,0.007107713676536281,0.0015219825304509525,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV082,0.004404295853323699,0.002156994104879337,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV083,0.005980606587058273,0.002024990048527059,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV084,0.003154602503784783,-0.0011912837408441866,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV085,0.0034102627400370593,-0.0018514679713967097,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV086,0.004706326460476079,0.0011517199898622313,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV087,0.004524745232327867,-0.0017684460180240442,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV088,0.0033359218244723853,0.0010044977933333064,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV089,0.00268151911582736,0.0009913008186698618,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV090,0.00449175576972698,-0.00034824433576994835,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV091,0.002596065947446375,-0.00019385870443193952,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV092,0.007366826891569801,-0.0033379706312279675,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV093,0.006276785318858057,-0.0025689991098411832,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV094,0.002466508295407611,0.0007653981344311277,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV095,0.0028481525986439942,0.0016042839771764385,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV096,0.00461142666596734,0.001848801764664729,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV097,0.0044053089058860235,-0.001164417775625682,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV098,0.002295039799990575,0.0010383423850022628,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV099,0.004131857223438295,-0.001976623452006124,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV100,0.005977168288184793,0.0021520609560921706,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV101,0.0051383646050704775,0.002063198797198949,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV102,0.004319045764718267,0.0014674846412233227,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV103,0.004540280516141027,0.00156250124725189,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV104,0.007244032473195323,-0.0030850074279703487,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV105,0.007435027612836321,-0.0028831801114819985,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV106,0.004744727401196627,-0.0007400807940004939,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV107,0.0027464705401033327,0.0011102640126620868,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV108,0.007416561883951419,-0.0036409685172099433,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV109,0.0038040854983566875,-0.0005374893299123859,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV110,0.005311870782826487,0.002736179384490403,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV111,0.0031789064623456635,0.0013024115893804566,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV112,0.0066738583209270935,0.0031389061526205,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV113,0.005031910426503057,0.0020270703916144633,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV114,0.0064925920444628155,0.003188896841930421,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV115,0.008725241855692468,0.0040170442909825575,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV116,0.004116695682976127,-0.001923595241255523,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV117,0.009425493265960098,0.005107490428162543,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV118,0.005062684169790363,0.0018640706387672635,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV119,0.003915302548042977,0.0020537982844022096,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV120,0.002907289655169071,0.0005243255947176265,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV121,0.005454707849585549,-0.0018441302300487433,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV122,0.004633709109125875,0.001524103177680495,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV123,0.002969247530837085,0.000948664397824535,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV124,0.005195603474398344,0.0015444755965833507,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV125,0.003288371856350102,0.0015806686724870573,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV126,0.0022007191131786746,-0.0006990407012114867,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV127,0.0032770329911405867,-0.0008525750419711539,9.20582,11.151504,-8.70162000000002
58,Right-Accumbens-area,R,Accu,1.0,Subcortical,,AGFV128,0.004313585909279012,0.0013783832713549968,9.20582,11.151504,-8.70162000000002
60,Right-VentralDC,,,,,,AGFV001,0.028171811193659985,0.017683147686888664,,,
60,Right-VentralDC,,,,,,AGFV002,0.026167090838126714,0.0071519572102562495,,,
60,Right-VentralDC,,,,,,AGFV003,0.057534378783478925,-0.047744053256445824,,,
60,Right-VentralDC,,,,,,AGFV004,0.03135157792278416,-0.018502854592892345,,,
60,Right-VentralDC,,,,,,AGFV005,0.028175616076020576,0.019274519000058346,,,
60,Right-VentralDC,,,,,,AGFV006,0.015903397900623513,-0.005480128674875966,,,
60,Right-VentralDC,,,,,,AGFV007,0.02216907372461498,0.005522221079847431,,,
60,Right-VentralDC,,,,,,AGFV008,0.024953325726709313,0.007155592949515548,,,
60,Right-VentralDC,,,,,,AGFV009,0.02161952718392591,0.012612499903825765,,,
60,Right-VentralDC,,,,,,AGFV010,0.03707892143100665,0.028333334015548557,,,
60,Right-VentralDC,,,,,,AGFV011,0.020963394463844393,0.0033676266433537334,,,
60,Right-VentralDC,,,,,,AGFV012,0.042969130885205875,0.035324090464009764,,,
60,Right-VentralDC,,,,,,AGFV013,0.02354917012525527,-0.013493431618859096,,,
60,Right-VentralDC,,,,,,AGFV014,0.021671128773145913,0.011316151774966914,,,
60,Right-VentralDC,,,,,,AGFV015,0.035768309057540984,-0.026029868262372295,,,
60,Right-VentralDC,,,,,,AGFV016,0.012897469062172906,0.007228858892430258,,,
60,Right-VentralDC,,,,,,AGFV017,0.03159818580137432,0.020582471845558337,,,
60,Right-VentralDC,,,,,,AGFV018,0.015529379824907081,0.006848470446813172,,,
60,Right-VentralDC,,,,,,AGFV019,0.025739698434114784,-0.011884822556491715,,,
60,Right-VentralDC,,,,,,AGFV020,0.03196369642546164,-0.02541049783895029,,,
60,Right-VentralDC,,,,,,AGFV021,0.020956327451794352,-0.009150495791282937,,,
60,Right-VentralDC,,,,,,AGFV022,0.02178452892527396,-0.015640253767124197,,,
60,Right-VentralDC,,,,,,AGFV023,0.026246922816155035,-0.018492983293961426,,,
60,Right-VentralDC,,,,,,AGFV024,0.04231150226039781,-0.0281461742372144,,,
60,Right-VentralDC,,,,,,AGFV025,0.018585555975773056,0.011545639238140202,,,
60,Right-VentralDC,,,,,,AGFV026,0.029920534781329538,0.025919515371981245,,,
60,Right-VentralDC,,,,,,AGFV027,0.02826143145427437,0.010468523056652829,,,
60,Right-VentralDC,,,,,,AGFV028,0.020991156721559677,-0.004581968727115109,,,
60,Right-VentralDC,,,,,,AGFV029,0.013524954325586393,0.0015099773914115863,,,
60,Right-VentralDC,,,,,,AGFV030,0.021061880812460545,0.008008283475485954,,,
60,Right-VentralDC,,,,,,AGFV031,0.061680185572547806,0.054770622669991866,,,
60,Right-VentralDC,,,,,,AGFV032,0.018726537600982914,0.011423414017367099,,,
60,Right-VentralDC,,,,,,AGFV033,0.017325253982240982,0.009034525335493667,,,
60,Right-VentralDC,,,,,,AGFV034,0.04880971473883529,-0.03985977675045393,,,
60,Right-VentralDC,,,,,,AGFV035,0.01717284807513432,0.005097341553940957,,,
60,Right-VentralDC,,,,,,AGFV036,0.03210654617055674,0.02338639388468055,,,
60,Right-VentralDC,,,,,,AGFV037,0.027757512878894147,-0.019056263642169495,,,
60,Right-VentralDC,,,,,,AGFV038,0.027247651732264302,-0.01698070367314539,,,
60,Right-VentralDC,,,,,,AGFV039,0.025439072709057212,-0.002384263178261604,,,
60,Right-VentralDC,,,,,,AGFV040,0.037584610201047926,0.03061485253480258,,,
60,Right-VentralDC,,,,,,AGFV041,0.02965074596484063,-0.017952382399890963,,,
60,Right-VentralDC,,,,,,AGFV042,0.012485960899795617,-0.002417557250234962,,,
60,Right-VentralDC,,,,,,AGFV043,0.026327020658478553,0.00760399778656538,,,
60,Right-VentralDC,,,,,,AGFV044,0.012306410945355069,0.0012042999128651552,,,
60,Right-VentralDC,,,,,,AGFV045,0.027041397546289377,-0.017900075876663403,,,
60,Right-VentralDC,,,,,,AGFV046,0.019364416269966253,-0.003752882967996334,,,
60,Right-VentralDC,,,,,,AGFV047,0.029286768215384274,-0.01692746792667808,,,
60,Right-VentralDC,,,,,,AGFV048,0.015811281659491156,-0.0030002520517420374,,,
60,Right-VentralDC,,,,,,AGFV049,0.03327252791978378,-0.02695806252445964,,,
60,Right-VentralDC,,,,,,AGFV050,0.020473215955397042,-0.005971974122096162,,,
60,Right-VentralDC,,,,,,AGFV051,0.03896716877159493,0.018844823996171108,,,
60,Right-VentralDC,,,,,,AGFV052,0.04785054913871196,0.03795160913006377,,,
60,Right-VentralDC,,,,,,AGFV053,0.0418391119925439,-0.03029795179853617,,,
60,Right-VentralDC,,,,,,AGFV054,0.028684497723427925,0.01451101645991947,,,
60,Right-VentralDC,,,,,,AGFV055,0.01988550654267738,-0.011472533585616897,,,
60,Right-VentralDC,,,,,,AGFV056,0.024012368110662007,-0.012532076247818562,,,
60,Right-VentralDC,,,,,,AGFV057,0.02100316675904706,-0.008406623354109612,,,
60,Right-VentralDC,,,,,,AGFV058,0.026338251667786697,-0.016499244623421304,,,
60,Right-VentralDC,,,,,,AGFV059,0.01144357268487551,0.008693094782078463,,,
60,Right-VentralDC,,,,,,AGFV060,0.015750374418595878,0.0023096725756292184,,,
60,Right-VentralDC,,,,,,AGFV061,0.020993324655277954,0.018444578281670645,,,
