Split group,Region label,Region name,hemisphere,acronyms,subcortex,RSN,BraakStage,"Subjects, n",Mean mask voxels in 64^3,Baseline AUC,Ablated AUC,Delta AUC,Baseline balanced accuracy,Ablated balanced accuracy,Delta balanced accuracy,Baseline accuracy,Ablated accuracy,Delta accuracy,Baseline F1,Ablated F1,Delta F1,Mean absolute probability change,Median absolute probability change,Mean signed probability change,"Prediction changed, n","Prediction changed, fraction",Mean AGFV L2 change,Mean AGFV absolute change,Mean top AGFV absolute delta,MNI.x,MNI.y,MNI.z,Region ablation score
Test,1017,ctx-lh-paracentral,L,PCen,,Somato-motor,6.0,181,134.0,0.8814363143631436,0.8784183296378417,0.003017984725301903,0.8155333826065534,0.8033382606553339,0.012195121951219523,0.8176795580110497,0.8066298342541437,0.011049723756906049,0.7975460122699386,0.782608695652174,0.014937316617764651,0.016749837829407244,5.7220458984375e-05,0.01353194418193474,2,0.011049723756906077,0.4302987120376684,0.030970640814006432,0.09866037495557775,-6.97184399999999,-27.659448,61.418867,0.0640385576956257
Heldout,1018,ctx-lh-parsopercularis,L,POp,,Ventral Attention,5.0,362,174.0,0.9060267307218526,0.9040865976841586,0.0019401330376940251,0.8276361172702636,0.833210150283321,-0.005574033013057367,0.8314917127071824,0.8370165745856354,-0.0055248618784530246,0.8087774294670846,0.8150470219435737,-0.006269592476489061,0.006632001927760507,1.6612466424703598e-05,-0.004177666141893406,2,0.0055248618784530384,0.20043476316428266,0.014551483608431117,0.04518781896701175,-49.561028,13.641675,15.787869,0.018102071748673586
Validation,1018,ctx-lh-parsopercularis,L,POp,,Ventral Attention,5.0,181,174.0,0.9307711258930772,0.9289233801428923,0.0018477457501848704,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0043353838254363165,1.1324882507324219e-05,-0.002365143426812321,0,0.0,0.16309452806638028,0.011812916074883327,0.036363511907132294,-49.561028,13.641675,15.787869,0.017996045650504514
Test,1018,ctx-lh-parsopercularis,L,POp,,Ventral Attention,5.0,181,174.0,0.8814363143631436,0.8805124414880512,0.0009238728750924352,0.8155333826065534,0.8266814486326681,-0.011148066026114734,0.8176795580110497,0.8287292817679558,-0.011049723756906049,0.7975460122699386,0.8098159509202454,-0.012269938650306789,0.008928620030084697,2.2406689822673798e-05,-0.005990188856974491,2,0.011049723756906077,0.237774998262185,0.017290051141978905,0.05401212602689121,-49.561028,13.641675,15.787869,0.01709945039673191
Heldout,1019,ctx-lh-parsorbitalis,L,POr,,Default Mode Network,5.0,362,83.0,0.9060267307218526,0.9070275930032027,-0.0010008622813501011,0.8276361172702636,0.8245873367824588,0.0030487804878048808,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.8050314465408805,0.0037459829262040945,0.005248632545721877,8.974457159638405e-06,-0.0010638402823811572,1,0.0027624309392265192,0.12584817106256682,0.009112092697602511,0.028742306490135455,-43.500484,31.787184,-13.536497,0.01668488654370182
Validation,1019,ctx-lh-parsorbitalis,L,POr,,Default Mode Network,5.0,181,83.0,0.9307711258930772,0.9327420546932741,-0.0019709288001968917,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.004640016874596888,6.4373016357421875e-06,0.0006704686250722869,1,0.0055248618784530384,0.11376985464147318,0.008230648913616263,0.0256475867775593,-43.500484,31.787184,-13.536497,0.017549784151471324
Test,1019,ctx-lh-parsorbitalis,L,POr,,Default Mode Network,5.0,181,83.0,0.8814363143631436,0.8810051736881004,0.00043114067504324005,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.005857248216846865,1.1763535439968109e-05,-0.0027981491898346014,0,0.0,0.1379264874836605,0.00999353648158876,0.03183702620271161,-43.500484,31.787184,-13.536497,0.016281925373478865
Heldout,1020,ctx-lh-parstriangularis,L,PTr,,Default Mode Network,5.0,362,154.0,0.9060267307218526,0.9069044099531904,-0.0008776792313378579,0.8276361172702636,0.8301613697955161,-0.002525252525252486,0.8314917127071824,0.8342541436464088,-0.0027624309392264568,0.8087774294670846,0.8113207547169812,-0.002543325249896533,0.004509551754190448,6.020069122314453e-06,0.0007335324385795146,3,0.008287292817679558,0.10488318089326298,0.007544153980219039,0.023999679946850018,-47.197124,28.751358,1.952834,0.009479503259587099
Validation,1020,ctx-lh-parstriangularis,L,PTr,,Default Mode Network,5.0,181,154.0,0.9307711258930772,0.931140675043114,-0.00036954915003684086,0.8397388519339739,0.8447893569844789,-0.005050505050504972,0.8453038674033149,0.850828729281768,-0.005524861878453136,0.8205128205128205,0.8258064516129032,-0.005293631100082741,0.004969486441895448,4.698056727647781e-06,0.0018549359799748626,1,0.0055248618784530384,0.09984255446222719,0.007175626262323931,0.022683753945880174,-47.197124,28.751358,1.952834,0.00727754469152287
Test,1020,ctx-lh-parstriangularis,L,PTr,,Default Mode Network,5.0,181,154.0,0.8814363143631436,0.8839615668883962,-0.002525252525252597,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.0040496170664854475,7.68899917602539e-06,-0.00038787110281583357,2,0.011049723756906077,0.10992380732429878,0.007912681698114148,0.025315605947819862,-47.197124,28.751358,1.952834,0.010542018615037606
Heldout,1021,ctx-lh-pericalcarine,L,PCal,,Visual,6.0,362,99.0,0.9060267307218526,0.9026237989652625,0.003402931756590122,0.8276361172702636,0.8245873367824588,0.0030487804878048808,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.8050314465408805,0.0037459829262040945,0.002252831620303142,1.0162359103560448e-05,-6.187940016388893e-05,1,0.0027624309392265192,0.06413691024045468,0.00458427099611524,0.015063070213597124,-8.15865999999998,-84.377805,5.27127299999998,0.013565057954736037
Validation,1021,ctx-lh-pericalcarine,L,PCal,,Visual,6.0,181,99.0,0.9307711258930772,0.9299088445429908,0.0008622813500863691,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.002530062355059945,9.5367431640625e-06,0.00022933613097305455,1,0.0055248618784530384,0.06542638835425808,0.004678589794916636,0.015168272082318258,-8.15865999999998,-84.377805,5.27127299999998,0.014720980663518015
Test,1021,ctx-lh-pericalcarine,L,PCal,,Visual,6.0,181,99.0,0.8814363143631436,0.8774328652377432,0.0040034491254004045,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.001975600885546339,1.0251998901367188e-05,-0.00035309493130083244,0,0.0,0.06284743212665128,0.004489952197313844,0.01495786834487599,-8.15865999999998,-84.377805,5.27127299999998,0.010469002208260587
Heldout,1022,ctx-lh-postcentral,L,PoCen,,Somato-motor,6.0,362,342.0,0.9060267307218526,0.9006528701650653,0.0053738605567872355,0.8276361172702636,0.8286831731953683,-0.0010470559251046785,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8111455108359134,-0.0023680813688287117,0.013746243120731982,8.724885992705822e-05,-0.009796824780915406,4,0.011049723756906077,0.539814444579112,0.039121183016188235,0.1213951435207662,-45.592004,-23.145393,39.913019,0.05829920314429338
Validation,1022,ctx-lh-postcentral,L,PoCen,,Somato-motor,6.0,181,342.0,0.9307711258930772,0.9193151022419316,0.01145602365114562,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.007081668317132727,7.855892181396484e-05,-0.0011097756986254157,0,0.0,0.43556259453903823,0.03145834774413089,0.09773235043603412,-45.592004,-23.145393,39.913019,0.04999603971240924
Test,1022,ctx-lh-postcentral,L,PoCen,,Somato-motor,6.0,181,342.0,0.8814363143631436,0.8808819906380883,0.0005543237250553723,0.8155333826065534,0.8176274944567627,-0.002094111850209357,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.8023952095808383,-0.004849197310899722,0.020410817924331234,9.073736146092415e-05,-0.018483873863205397,4,0.022099447513812154,0.6440662946191859,0.04678401828824558,0.1450579366054983,-45.592004,-23.145393,39.913019,0.06786499283880404
Heldout,1023,ctx-lh-posteriorcingulate,L,PoCin,,Default Mode Network,4.0,362,87.0,0.9060267307218526,0.9029933481152993,0.003033382606553281,0.8276361172702636,0.8393077112589308,-0.011671593988667128,0.8314917127071824,0.8425414364640884,-0.011049723756906049,0.8087774294670846,0.822429906542056,-0.013652477074971414,0.011590199822878969,3.74913215637207e-05,-0.007382152650958102,6,0.016574585635359115,0.3291897838703712,0.023845672856814368,0.07420759428889383,-5.356996,-21.270324,38.820002,0.028455119861115402
Validation,1023,ctx-lh-posteriorcingulate,L,PoCin,,Default Mode Network,4.0,181,87.0,0.9307711258930772,0.9296624784429662,0.0011086474501109667,0.8397388519339739,0.8458364129095837,-0.0060975609756097615,0.8453038674033149,0.850828729281768,-0.005524861878453136,0.8205128205128205,0.8280254777070064,-0.007512657194185923,0.011573852412917173,3.170967102050781e-05,-0.009492510875676713,3,0.016574585635359115,0.32533566102910355,0.02354518616702588,0.07344076677498237,-5.356996,-21.270324,38.820002,0.03178758361798017
Test,1023,ctx-lh-posteriorcingulate,L,PoCin,,Default Mode Network,4.0,181,87.0,0.8814363143631436,0.8778024143877803,0.0036338999753633416,0.8155333826065534,0.8327790096082779,-0.017245627001724495,0.8176795580110497,0.8342541436464088,-0.016574585635359074,0.7975460122699386,0.8170731707317073,-0.019527158461768668,0.011606547232840766,4.553794860839844e-05,-0.005271794426239491,3,0.016574585635359115,0.3330439067116388,0.024146159546602857,0.07497442180280528,-5.356996,-21.270324,38.820002,0.023798438316618382
Heldout,1024,ctx-lh-precentral,L,PrCen,,Somato-motor,6.0,362,436.0,0.9060267307218526,0.9065964523281597,-0.0005697216063070831,0.8276361172702636,0.823540280857354,0.00409583641290967,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.802547770700637,0.006229658766447654,0.017850297453005422,6.202235817909241e-05,0.010539218671465529,5,0.013812154696132596,0.47810327565202293,0.03461719607726609,0.10757125016734086,-39.755204,-9.28575600000002,43.78289,0.05737482380648736
Validation,1024,ctx-lh-precentral,L,PrCen,,Somato-motor,6.0,181,436.0,0.9307711258930772,0.9300320275930032,0.0007390983000740148,0.8397388519339739,0.8325942350332594,0.007144616900714551,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8104575163398693,0.010055304172951196,0.01645848926835956,5.694059655070305e-05,0.009640356551505913,3,0.016574585635359115,0.4765075434717087,0.03449336747903871,0.10731294796447069,-39.755204,-9.28575600000002,43.78289,0.06049303051172275
Test,1024,ctx-lh-precentral,L,PrCen,,Somato-motor,6.0,181,436.0,0.8814363143631436,0.8834688346883468,-0.00203252032520318,0.8155333826065534,0.8144863266814486,0.0010470559251047895,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7950310559006211,0.0025149563693175336,0.01924210563765129,6.437301635742188e-05,0.011438080791425146,2,0.011049723756906077,0.47969900783233715,0.034741024675493476,0.10782955237021104,-39.755204,-9.28575600000002,43.78289,0.05410263828873698
Heldout,1025,ctx-lh-precuneus,L,PrCun,,Default Mode Network,5.0,362,369.0,0.9060267307218526,0.9036708548903671,0.0023558758314854433,0.8276361172702636,0.8271125893077113,0.0005235279625523948,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.807570977917981,0.0012064515491035932,0.013552077833655708,4.207715392112732e-05,0.004226533738505198,6,0.016574585635359115,0.3659813785886917,0.02645629581169467,0.0830142470951403,-8.38240399999999,-59.972145,36.377946,0.044545236002924135
Validation,1025,ctx-lh-precuneus,L,PrCun,,Default Mode Network,5.0,181,369.0,0.9307711258930772,0.9276915496427691,0.0030795762503080804,0.8397388519339739,0.8285907859078591,0.011148066026114845,0.8453038674033149,0.8342541436464088,0.011049723756906049,0.8205128205128205,0.8076923076923077,0.012820512820512775,0.01759394583709085,3.802776336669922e-05,0.0008162815684648179,4,0.022099447513812154,0.41640710911471707,0.030122471745293176,0.094925404294749,-8.38240399999999,-59.972145,36.377946,0.06415400461018816
Test,1025,ctx-lh-precuneus,L,PrCun,,Default Mode Network,5.0,181,369.0,0.8814363143631436,0.8807588075880759,0.0006775067750677266,0.8155333826065534,0.8256343927075634,-0.010101010101010055,0.8176795580110497,0.8287292817679558,-0.011049723756906049,0.7975460122699386,0.8074534161490683,-0.009907403879129695,0.009510209830220563,4.51207160949707e-05,0.007636785908545578,2,0.011049723756906077,0.31555564806266634,0.022790119878096166,0.07110308989553162,-8.38240399999999,-59.972145,36.377946,0.02398179875806501
Heldout,1026,ctx-lh-rostralanteriorcingulate,L,RACin,,Default Mode Network,4.0,362,55.0,0.9060267307218526,0.9062423010593742,-0.00021557033752162003,0.8276361172702636,0.8281596452328159,-0.0005235279625522837,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8099688473520249,-0.0011914178849402601,0.0033991013779639374,8.744653314352036e-06,-0.003085368977941943,2,0.0055248618784530384,0.08851390340650397,0.006417725134566323,0.020247416478164946,-4.792772,38.553306,2.73074699999998,0.009630214400301661
Validation,1026,ctx-lh-rostralanteriorcingulate,L,RACin,,Default Mode Network,4.0,181,55.0,0.9307711258930772,0.9290465631929047,0.0017245627001725161,0.8397388519339739,0.8346883468834688,0.005050505050505083,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8152866242038217,0.005226196308998787,0.002491258071910446,6.616115570068359e-06,-0.0023347428454425783,1,0.0055248618784530384,0.07310871571464495,0.005257095489715283,0.016752342616326243,-4.792772,38.553306,2.73074699999998,0.01507590750014863
Test,1026,ctx-lh-rostralanteriorcingulate,L,RACin,,Default Mode Network,4.0,181,55.0,0.8814363143631436,0.8831608770633161,-0.0017245627001725161,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.004306944684017429,1.0920688509941101e-05,-0.003835995110441308,1,0.0055248618784530384,0.103919091098363,0.007578354779417364,0.023742490340003652,-4.792772,38.553306,2.73074699999998,0.004615661975497819
Heldout,1027,ctx-lh-rostralmiddlefrontal,L,RMF,,Fronto-Parietal,5.0,362,502.0,0.9060267307218526,0.9083210150283321,-0.0022942843064794882,0.8276361172702636,0.8301613697955161,-0.002525252525252486,0.8314917127071824,0.8342541436464088,-0.0027624309392264568,0.8087774294670846,0.8113207547169812,-0.002543325249896533,0.00640270328766651,1.0672258213162422e-05,0.0013530274559820884,3,0.008287292817679558,0.15745973489112194,0.01135146336088752,0.035752242163482294,-32.877508,44.615037,14.34036,0.01376335909859001
Validation,1027,ctx-lh-rostralmiddlefrontal,L,RMF,,Fronto-Parietal,5.0,181,502.0,0.9307711258930772,0.9312638580931263,-0.0004927322000490841,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.004468729367057757,8.761882781982422e-06,0.0015073166516974814,1,0.0055248618784530384,0.14040747119785282,0.010103921178446629,0.03168089926572136,-32.877508,44.615037,14.34036,0.020729965508910368
Test,1027,ctx-lh-rostralmiddlefrontal,L,RMF,,Fronto-Parietal,5.0,181,502.0,0.8814363143631436,0.8867947770386795,-0.005358462675535858,0.8155333826065534,0.8266814486326681,-0.011148066026114734,0.8176795580110497,0.8287292817679558,-0.011049723756906049,0.7975460122699386,0.8098159509202454,-0.012269938650306789,0.008336677208275262,1.2636184692382812e-05,0.0011987382602666953,2,0.011049723756906077,0.1745119985843911,0.01259900554332841,0.03982358506124323,-32.877508,44.615037,14.34036,0.005534126425643689
Heldout,1028,ctx-lh-superiorfrontal,L,SF,,Default Mode Network,5.0,362,768.0,0.9060267307218526,0.9157735895540773,-0.009746858832224703,0.8276361172702636,0.8194444444444444,0.00819167282581923,0.8314917127071824,0.8259668508287292,0.005524861878453136,0.8087774294670846,0.7961165048543689,0.01266092461271573,0.045871415693899464,8.542882278561592e-05,0.019296290390244917,14,0.03867403314917127,0.9820713691660383,0.07119499396604166,0.22031188950724695,-10.415556,25.834584,42.561862,0.11937862696845278
Validation,1028,ctx-lh-superiorfrontal,L,SF,,Default Mode Network,5.0,181,768.0,0.9307711258930772,0.9372998275437299,-0.0065287016506526685,0.8397388519339739,0.8386917960088691,0.0010470559251047895,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8181818181818182,0.002331002331002252,0.0423521162139365,8.004903793334961e-05,0.014853122386854985,6,0.03314917127071823,0.9514754141953604,0.06891520655403964,0.2138312200279855,-10.415556,25.834584,42.561862,0.10910059416950009
Test,1028,ctx-lh-superiorfrontal,L,SF,,Default Mode Network,5.0,181,768.0,0.8814363143631436,0.8950480413895048,-0.013611727026361153,0.8155333826065534,0.8001970928800197,0.01533628972653367,0.8176795580110497,0.8066298342541437,0.011049723756906049,0.7975460122699386,0.7741935483870968,0.023352463882841845,0.04939071517386242,0.00010341405868530273,0.02373945839363485,8,0.04419889502762431,1.0126673241367161,0.0734747813780437,0.22679255898650838,-10.415556,25.834584,42.561862,0.12900994875484106
Heldout,1029,ctx-lh-superiorparietal,L,SP,,Dorsal Attention,5.0,362,393.0,0.9060267307218526,0.9092756836659276,-0.003248952944075012,0.8276361172702636,0.8245873367824588,0.0030487804878048808,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.8050314465408805,0.0037459829262040945,0.006062770225056215,3.296392969787121e-05,0.0010156981577551332,3,0.008287292817679558,0.18372273923975843,0.013221460636637627,0.04214286243347502,-21.466564,-66.331506,49.257822,0.019912787687191666
Validation,1029,ctx-lh-superiorparietal,L,SP,,Dorsal Attention,5.0,181,393.0,0.9307711258930772,0.9340970682434098,-0.003325942350332567,0.8397388519339739,0.8336412909583641,0.0060975609756097615,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8129032258064516,0.007609594706368905,0.005498245399630531,3.045797348022461e-05,7.24687822451249e-06,1,0.0055248618784530384,0.17786378904312686,0.012820474120231283,0.04021281709904829,-21.466564,-66.331506,49.257822,0.021642824332984312
Test,1029,ctx-lh-superiorparietal,L,SP,,Dorsal Attention,5.0,181,393.0,0.8814363143631436,0.88309928553831,-0.001662971175166339,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.0066272950504819,3.403425216674805e-05,0.002024149437285754,2,0.011049723756906077,0.18958168943639,0.01362244715304397,0.044072907767901764,-21.466564,-66.331506,49.257822,0.019691743404050138
Heldout,1030,ctx-lh-superiortemporal,L,ST,,Somato-motor,5.0,362,441.0,0.9060267307218526,0.9058265582655827,0.0002001724562699092,0.8276361172702636,0.8203991130820398,0.007237004188223817,0.8314917127071824,0.8287292817679558,0.002762430939226568,0.8087774294670846,0.7947019867549668,0.014075442712117803,0.04936759170525558,0.00010165059939026833,0.043773622517036634,17,0.04696132596685083,1.1275656123768452,0.08192279731944198,0.2574782067426166,-52.070852,-11.150904,-5.28471100000002,0.14342369826587636
Validation,1030,ctx-lh-superiortemporal,L,ST,,Somato-motor,5.0,181,441.0,0.9307711258930772,0.926090169992609,0.004680955900468242,0.8397388519339739,0.8466986942596699,-0.00695984232569602,0.8453038674033149,0.856353591160221,-0.01104972375690616,0.8205128205128205,0.8243243243243243,-0.003811503811503858,0.049519726883064316,8.386140689253807e-05,0.04379128680168265,8,0.04419889502762431,1.1889670176414815,0.08664055150539295,0.27001255725958073,-52.070852,-11.150904,-5.28471100000002,0.1383012814659919
Test,1030,ctx-lh-superiortemporal,L,ST,,Somato-motor,5.0,181,441.0,0.8814363143631436,0.8828529194382853,-0.0014166050751416304,0.8155333826065534,0.79409953190441,0.02143385070214343,0.8176795580110497,0.8011049723756906,0.016574585635359185,0.7975460122699386,0.7662337662337663,0.03131224603617233,0.04921545652744684,0.0001671910285949707,0.04375595823239062,9,0.049723756906077346,1.0661642071122088,0.07720504313349101,0.2449438562256526,-52.070852,-11.150904,-5.28471100000002,0.1514101209785474
Heldout,1031,ctx-lh-supramarginal,L,SM,,Ventral Attention,5.0,362,365.0,0.9060267307218526,0.9051028578467604,0.0009238728750922132,0.8276361172702636,0.8281596452328159,-0.0005235279625522837,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.8099688473520249,-0.0011914178849402601,0.004987137421749491,1.9162893295288086e-05,-0.00012800012180036273,2,0.0055248618784530384,0.14409428041007688,0.010411766158012951,0.03279852142650119,-52.965828,-35.249013,29.80015,0.016351734680147674
Validation,1031,ctx-lh-supramarginal,L,SM,,Ventral Attention,5.0,181,365.0,0.9307711258930772,0.9305247597930525,0.0002463661000247086,0.8397388519339739,0.8346883468834688,0.005050505050505083,0.8453038674033149,0.8397790055248618,0.0055248618784530246,0.8205128205128205,0.8152866242038217,0.005226196308998787,0.0037881600264027633,1.9490718841552734e-05,-0.002060599362693768,1,0.0055248618784530384,0.12290214299538188,0.008848618979865521,0.027970016784760174,-52.965828,-35.249013,29.80015,0.01848613634464338
Test,1031,ctx-lh-supramarginal,L,SM,,Ventral Attention,5.0,181,365.0,0.8814363143631436,0.8788494703128849,0.002586844050258774,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.006186114817096219,1.8835067749023438e-05,0.0018045991190930428,1,0.0055248618784530384,0.16528641782477188,0.011974913336160381,0.03762702606824222,-52.965828,-35.249013,29.80015,0.015202797415750917
Heldout,1032,ctx-lh-frontalpole,L,FP,,Limbic system,5.0,362,40.0,0.9060267307218526,0.907520325203252,-0.0014935944813994073,0.8276361172702636,0.8271125893077113,0.0005235279625523948,0.8314917127071824,0.8314917127071824,0.0,0.8087774294670846,0.807570977917981,0.0012064515491035932,0.001869289870811266,1.8477439880371094e-06,0.0012632934968321691,2,0.0055248618784530384,0.055341728978152954,0.004012542915971402,0.012638444904217404,-6.47571599999999,63.643515,-9.12504100000001,0.005464252455780959
Validation,1032,ctx-lh-frontalpole,L,FP,,Limbic system,5.0,181,40.0,0.9307711258930772,0.9328652377432866,-0.002094111850209357,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0009745363717209239,1.3113021850585938e-06,0.0005352155933187482,0,0.0,0.06544456483038252,0.004782172582898217,0.014566071588772437,-6.47571599999999,63.643515,-9.12504100000001,0.003662597104409784
Test,1032,ctx-lh-frontalpole,L,FP,,Limbic system,5.0,181,40.0,0.8814363143631436,0.8826065533382607,-0.0011702389751170328,0.8155333826065534,0.8144863266814486,0.0010470559251047895,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7950310559006211,0.0025149563693175336,0.0027640433699016084,2.8014183044433594e-06,0.00199137140034559,2,0.011049723756906077,0.04523889312592338,0.0032429132490445866,0.010710818219662372,-6.47571599999999,63.643515,-9.12504100000001,0.00698874594462456
Heldout,1033,ctx-lh-temporalpole,L,TmP,,Limbic system,4.0,362,70.0,0.9060267307218526,0.9053030303030303,0.000723700418822304,0.8276361172702636,0.8215385562946539,0.0060975609756097615,0.8314917127071824,0.8259668508287292,0.005524861878453136,0.8087774294670846,0.8012618296529969,0.007515599814087781,0.009550869884226697,2.5033019483089447e-05,0.0034904313525853893,2,0.0055248618784530384,0.24694860764807772,0.017887105392510823,0.05578856078588831,-28.00378,15.229035,-34.618924,0.03481172285901489
Validation,1033,ctx-lh-temporalpole,L,TmP,,Limbic system,4.0,181,70.0,0.9307711258930772,0.9288001970928801,0.0019709288001971137,0.8397388519339739,0.8275437299827544,0.012195121951219523,0.8453038674033149,0.8342541436464088,0.011049723756906049,0.8205128205128205,0.8051948051948052,0.015318015318015243,0.00801549981559179,1.753261312842369e-05,0.00663710172025703,2,0.011049723756906077,0.25274066180949106,0.018356832615659412,0.05640728238620152,-28.00378,15.229035,-34.618924,0.04164335555835845
Test,1033,ctx-lh-temporalpole,L,TmP,,Limbic system,4.0,181,70.0,0.8814363143631436,0.8837152007883715,-0.0022788864252278884,0.8155333826065534,0.8155333826065534,0.0,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7975460122699386,0.0,0.011086239952861603,3.0887313187122345e-05,0.0003437609849137496,0,0.0,0.2411565534866644,0.017417378169362233,0.055169839185575095,-28.00378,15.229035,-34.618924,0.026224731696995948
Heldout,1034,ctx-lh-transversetemporal,L,TrT,,Somato-motor,5.0,362,40.0,0.9060267307218526,0.9037324464153731,0.0022942843064794882,0.8276361172702636,0.8306848977580685,-0.0030487804878048808,0.8314917127071824,0.8342541436464088,-0.0027624309392264568,0.8087774294670846,0.8125,-0.003722570532915359,0.004873310500056128,1.4760298654437065e-05,-0.00102206123143805,1,0.0027624309392265192,0.12777056539021509,0.009221153708032682,0.02922357678495718,-44.05498,-20.169093,5.78331700000001,0.013616211120686068
Validation,1034,ctx-lh-transversetemporal,L,TrT,,Somato-motor,5.0,181,40.0,0.9307711258930772,0.9242424242424242,0.0065287016506530016,0.8397388519339739,0.8397388519339739,0.0,0.8453038674033149,0.8453038674033149,0.0,0.8205128205128205,0.8205128205128205,0.0,0.0027273808019390093,1.2218952178955078e-05,0.0020212310633894817,0,0.0,0.10011644219112639,0.0071992825093493895,0.022895871502095166,-44.05498,-20.169093,5.78331700000001,0.0164553649619414
Test,1034,ctx-lh-transversetemporal,L,TrT,,Somato-motor,5.0,181,40.0,0.8814363143631436,0.8838383838383839,-0.0024020694752402427,0.8155333826065534,0.8216309435821632,-0.0060975609756097615,0.8176795580110497,0.8232044198895028,-0.0055248618784530246,0.7975460122699386,0.8048780487804879,-0.007332036510549256,0.007019240198173246,2.0324252545833588e-05,-0.004065353526265581,1,0.0055248618784530384,0.1554246885893038,0.011243024906715976,0.0355512820678192,-44.05498,-20.169093,5.78331700000001,0.010315120841884521
Heldout,1035,ctx-lh-insula,L,Ins,,Ventral Attention,4.0,362,230.0,0.9060267307218526,0.9059343434343433,9.238728750926573e-05,0.8276361172702636,0.8204915003695492,0.00714461690071444,0.8314917127071824,0.8259668508287292,0.005524861878453136,0.8087774294670846,0.7987220447284346,0.010055384738650086,0.017738371273214565,4.035234451293945e-05,0.014000399168117681,6,0.016574585635359115,0.43588494370403336,0.03156641113313908,0.09837654083761392,-36.009924,1.09161,-0.912643000000003,0.05819924515811326
Validation,1035,ctx-lh-insula,L,Ins,,Ventral Attention,4.0,181,230.0,0.9307711258930772,0.929169746242917,0.0016013796501601618,0.8397388519339739,0.8264966740576496,0.013242177876324313,0.8453038674033149,0.8342541436464088,0.011049723756906049,0.8205128205128205,0.8026315789473685,0.01788124156545201,0.017771397740451507,2.4271663278341293e-05,0.01677936674944686,4,0.022099447513812154,0.4383488286624904,0.03175737706411151,0.0975945182350459,-36.009924,1.09161,-0.912643000000003,0.0665822770824287
Test,1035,ctx-lh-insula,L,Ins,,Ventral Attention,4.0,181,230.0,0.8814363143631436,0.8836536092633653,-0.0022172949002217113,0.8155333826065534,0.8144863266814486,0.0010470559251047895,0.8176795580110497,0.8176795580110497,0.0,0.7975460122699386,0.7950310559006211,0.0025149563693175336,0.017705344805977623,5.58965839445591e-05,0.011221431586788504,2,0.011049723756906077,0.43342105874557624,0.031375445202166646,0.09915856344018194,-36.009924,1.09161,-0.912643000000003,0.049015523408717954
