Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Final GE branch panel,Final GE branch panel size,Final GE branch selection rule,Selected probe panel label,Selected probe panel size,Approximate unique gene symbols in selected panel
RGL2,11748487_a_at,LOC5863,0.141753003051558,4.67996026490066,2.80309156827507,0.0053912066417724,0.616751318724443,-2.25419197468394,428,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GLT1D1,11722945_a_at,LOC144423,0.15607347110857,9.56372185430464,2.80261362303029,0.0053989940177488,0.616751318724443,-2.25537352049599,429,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
OGN,11742820_s_at,LOC4969,0.0597928074406182,2.05385430463576,2.80239104533634,0.0054026240581297,0.616751318724443,-2.25592369799405,430,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MYBPC3,11725151_at,LOC4607,0.183542182289258,5.31264569536424,2.80100891144887,0.0054252150260963,0.616751318724443,-2.25933919499287,431,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FCGR3A || FCGR3B,11733005_at,LOC2215,0.0836826000144468,11.5844304635762,2.79995182646404,0.0054425508781927,0.616751318724443,-2.26195036522016,432,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
WDR27,11755793_a_at,LOC253769,-0.151984396835351,3.45257284768212,-2.79965889618821,0.0054473637251746,0.616751318724443,-2.26267378554333,433,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KCNJ15,11732455_at,LOC3772,0.178671784159179,9.93138741721854,2.79881695880749,0.0054612182690527,0.616751318724443,-2.264752635431,434,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
BASP1,11757817_s_at,LOC10409,0.0449953388875319,12.2057317880795,2.79855302423393,0.0054655680347181,0.616751318724443,-2.2654042017421,435,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SKAP2,11749275_a_at,LOC8935,0.194876483155208,6.21080794701987,2.79854153831638,0.0054657573993751,0.616751318724443,-2.26543255531913,436,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RMND5A,11751446_a_at,LOC64795,-0.166873893640893,7.01654966887417,-2.79812906058841,0.0054725617340878,0.616751318724443,-2.26645070494222,437,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DNAJC4,11759530_s_at,LOC3338,-0.0653749798232756,2.35380132450331,-2.79688697183564,0.0054930979730582,0.616751318724443,-2.26951578970556,438,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ZNF630,11746268_a_at,LOC57232,0.137390609667999,2.45055298013245,2.79678131133175,0.0054948481471425,0.616751318724443,-2.26977646732734,439,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RFPL3 || RFPL2,11734460_s_at,,0.205883082772213,3.49074834437086,2.7957111399458,0.005512603129954,0.616751318724443,-2.27241618936783,440,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GLRX5,11721675_x_at,LOC51218,-0.272678572450765,9.30701324503311,-2.79533615899859,0.0055188366585093,0.616751318724443,-2.27334090475491,441,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CXCR1,11751323_a_at,LOC3577,0.151317416136381,9.51717880794702,2.79527429903278,0.0055198656071802,0.616751318724443,-2.27349344221691,442,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ENSA,11758186_s_at,LOC2029,-0.194098381257633,5.47933443708609,-2.79289363850462,0.0055595968042817,0.618936070514303,-2.27936137458482,443,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NMI,11718158_a_at,LOC9111,0.134352478215406,8.4731059602649,2.79260185801357,0.0055644841717966,0.618936070514303,-2.28008024018492,444,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FCGR2A,11724769_x_at,LOC2212,0.0848969648263695,10.826738410596,2.7911316649301,0.0055891694561521,0.619445946630903,-2.2837013060514,445,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TLN2,11724566_a_at,LOC83660,-0.0746929186887947,3.07664569536424,-2.79072375242216,0.0055960360890349,0.619445946630903,-2.28470566994744,446,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NCF2,11741153_a_at,LOC4688,0.104117153716785,10.6071589403974,2.78881945477048,0.0056281935806294,0.619445946630903,-2.28939260523579,447,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
C17ORF82,11738243_at,LOC388407,0.0914707672837157,4.10546026490066,2.7874020246918,0.0056522381032683,0.619445946630903,-2.29287928042854,448,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PGM1,11748423_a_at,LOC5236,0.108146634668695,6.53815894039735,2.78712436559037,0.0056569590568441,0.619445946630903,-2.29356208597941,449,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PGLYRP1,11732642_at,LOC8993,0.274877468604687,6.7023642384106,2.78690997082186,0.005660606791574,0.619445946630903,-2.29408927104826,450,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
STEAP4,11720008_a_at,LOC79689,0.223351190015562,7.75793377483444,2.78675347332581,0.00566327080233,0.619445946630903,-2.29447406568801,451,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TLR8,11726948_at,LOC51311,0.155225701815149,8.73862251655629,2.78639297796693,0.0056694117336323,0.619445946630903,-2.2953603707805,452,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
RFWD2,11758554_s_at,LOC64326,0.0758409866489992,9.6376821192053,2.78521586182384,0.0056895056161302,0.620225900211872,-2.29825364556491,453,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ABCG1,11750659_a_at,LOC9619,0.190263412759595,6.0007119205298,2.78450522914475,0.0057016676526989,0.620225900211872,-2.29999977533509,454,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
STAT5B,11720229_a_at,LOC6777,0.193555654955359,6.34767218543046,2.78285222765505,0.0057300489555817,0.621943291693102,-2.30405981652789,455,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SMAD4,11750827_a_at,LOC4089,0.103399513388749,2.59309602649007,2.78205732183962,0.0057437426755693,0.622062446876468,-2.30601142380183,456,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NAIP,11736898_s_at,LOC4671,0.197129496602544,8.99957947019868,2.78016072300871,0.005776534970896,0.623023340435706,-2.310665716923,457,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NXPE2,11742275_at,LOC120406,-0.055617313947262,2.07783774834437,-2.77939098964682,0.0057898920323902,0.623023340435706,-2.31255380310861,458,True,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PROK2,11732808_a_at,LOC60675,0.258894257663302,5.61916225165563,2.77935822988054,0.0057904611278497,0.623023340435706,-2.31263414888699,459,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NMI,11718159_at,LOC9111,0.116798881547144,9.48648344370861,2.77704637512247,0.0058307503933006,0.625834314727863,-2.3183018858643,460,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MME,11755860_a_at,LOC4311,0.242621609477162,6.98286754966887,2.77640736485796,0.0058419312981319,0.625834314727863,-2.31986769554126,461,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
UBXN2B,11719878_at,LOC137886,0.133144607945965,8.56127814569536,2.77364892377453,0.0058904195958724,0.629662905112031,-2.32662298075797,462,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
WDFY3,11743469_a_at,LOC23001,0.234098464072161,7.12158609271523,2.77200947108584,0.0059194105814392,0.629839064111046,-2.33063491214928,463,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TXNRD1,11750416_a_at,LOC7296,0.147299647358406,3.87690728476821,2.77189060666776,0.0059215175166627,0.629839064111046,-2.33092570003675,464,True,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LOC101929809 || LILRB3,11729721_s_at,,0.0845374942906335,11.2345761589404,2.77076969983273,0.0059414196180411,0.629839064111046,-2.3336672878067,465,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NF1,11763560_a_at,LOC4763,0.114291041406368,4.07896357615894,2.77067627655879,0.0059430811135898,0.629839064111046,-2.33389574128514,466,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MYO16,11738618_a_at,LOC23026,0.208056771569126,3.13726490066225,2.76769499458416,0.0059963234952481,0.633869439108681,-2.34118222339889,467,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FCGR2A || FCGR2C,11724768_s_at,,0.0896892079413285,10.7240264900662,2.76522769898238,0.0060407128789477,0.633869439108681,-2.34720687505363,468,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
PGS1,11747580_a_at,LOC9489,0.146671564752343,3.34576158940397,2.76338930877569,0.006073980748983,0.633869439108681,-2.35169256044935,469,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ALDH1L1,11761771_a_at,,-0.0895838277382849,3.56719205298013,-2.7632692280615,0.006076159513008,0.633869439108681,-2.35198546012628,470,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
UBXN4,11751000_a_at,LOC23190,0.0940101831031287,7.51465894039735,2.76305259255283,0.0060800919725474,0.633869439108681,-2.35251384485229,471,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LOC100506257,11761432_at,LOC100506257,-0.0664113357465079,3.03879139072848,-2.76264486291351,0.0060874995029766,0.633869439108681,-2.35350821138489,472,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DICER1,11757970_s_at,LOC23405,0.116607796625104,9.188,2.76232468326519,0.0060933221724746,0.633869439108681,-2.35428896470841,473,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ALOX5AP,11719479_at,LOC241,0.0750487216478655,11.4736953642384,2.76232160719124,0.0060933781372677,0.633869439108681,-2.35429646525414,474,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NUMB,11763382_a_at,,0.113277164307287,9.12261920529801,2.76022041389348,0.006131715251937,0.633869439108681,-2.35941806523316,475,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
MME,11741562_a_at,LOC4311,0.151358622536634,10.6021986754967,2.75884502582368,0.0061569278410349,0.633869439108681,-2.36276853952627,476,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
DNAJB12,11757760_s_at,LOC54788,0.10335092490179,8.43127483443709,2.75852655825735,0.0061627791122078,0.633869439108681,-2.3635441080602,477,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LINC00494,11746308_a_at,LOC284749,-0.314284455468832,5.2252119205298,-2.75807710455124,0.0061710455822355,0.633869439108681,-2.36463852490845,478,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
KBTBD2,11716604_a_at,LOC25948,0.187306176624803,4.53815231788079,2.75803730797018,0.0061717780147286,0.633869439108681,-2.36473542119672,479,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
WDFY3,11743470_a_at,LOC23001,0.206392981170444,6.16895364238411,2.75762031143403,0.0061794573211278,0.633869439108681,-2.36575064037276,480,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
UBE2O,11743992_at,LOC63893,-0.266690470881408,5.63259271523179,-2.7572817304444,0.0061856989055327,0.633869439108681,-2.36657484237894,481,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FIGLA,11735959_at,LOC344018,-0.0752443243916971,2.70984105960265,-2.7569495853572,0.0061918273898474,0.633869439108681,-2.36738328457745,482,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
REM2,11729532_at,LOC161253,0.100208275547021,3.01891721854305,2.75643021859446,0.0062014213572824,0.633869439108681,-2.36864724030941,483,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LTBR,11746908_a_at,LOC4055,0.119676200543468,5.42537748344371,2.75585075871549,0.00621214126531,0.633869439108681,-2.37005717570101,484,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SIPA1L2,11744184_a_at,LOC57568,0.246149155300281,6.91122847682119,2.75440644377166,0.0062389338627658,0.634676742578094,-2.37357024658687,485,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FKBP5,11739565_a_at,LOC2289,0.236766692837584,6.06975165562914,2.75403958739331,0.0062457558193203,0.634676742578094,-2.37446229011035,486,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
FCGRT,11759399_x_at,,0.0957928481709424,3.07142052980132,2.75148615893452,0.0062934259141653,0.637399673498891,-2.38066806224666,487,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LAT2,11724237_a_at,LOC7462,0.105311651738739,8.7095,2.74951635874766,0.006330424840504,0.637399673498891,-2.38545168193324,488,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
1-Mar,11731778_a_at,LOC64757,0.19188678505175,8.06009271523179,2.74833829033347,0.0063526465082768,0.637399673498891,-2.38831104834232,489,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
SNX13,11750607_a_at,LOC23161,0.177671674303168,5.02400331125828,2.74821476448161,0.0063549806334428,0.637399673498891,-2.38861079881259,490,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
CR1,11733587_a_at,LOC1378,0.158867506518324,8.76139735099338,2.7479568376609,0.0063598568791422,0.637399673498891,-2.38923664845022,491,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
TCF3,11717959_a_at,LOC6929,-0.128310263150864,7.84247682119205,-2.74719244229706,0.0063743280672771,0.637399673498891,-2.39109109837229,492,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
ZPBP2,11725873_a_at,LOC124626,-0.0737720924999648,2.13904304635762,-2.74697938420156,0.006378366890404,0.637399673498891,-2.39160789778578,493,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
LOC100093631 || GTF2I || GTF2IP1,11745718_s_at,,0.0736552019989034,10.1668609271523,2.74649515777868,0.0063875547080468,0.637399673498891,-2.39278230930752,494,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NBEAL2,11752154_x_at,LOC23218,0.155546370739332,5.12271854304636,2.74643430816361,0.006388710128011,0.637399673498891,-2.39292987618287,495,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NMI,11746028_x_at,LOC9111,0.13212104214061,7.37810264900662,2.74319607409791,0.0064504714502029,0.642264078709116,-2.40077847993703,496,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
NABP1,11726725_a_at,LOC64859,0.185151757013969,8.16321523178808,2.74108377284431,0.0064910487731618,0.64400184793777,-2.40589340512075,497,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GMPR,11720202_at,LOC2766,-0.321676719553454,8.77640728476821,-2.74093036104391,0.0064940047842102,0.64400184793777,-2.40626474566607,498,False,Lower in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
GCA,11736091_s_at,LOC25801,0.119649263292653,10.398678807947,2.73923707182589,0.0065267128196843,0.645948375376615,-2.41036212590881,499,False,Higher in AD,Top 2000,2000,Top 2000 limma-ranked probes by raw P value,Top 2000 limma-ranked probes,2000,1538
