Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for final GE branch panel,Final selected panel size,Direction in AD
RFWD2,11718171_a_at,LOC64326,0.0860031723869235,8.16391059602649,2.53478247600708,0.0117598518467082,0.70142457503199,-2.88741242202531,826,True,1000,Higher in AD
CCNB1IP1,11718422_s_at,LOC57820,-0.133457052606036,7.38265231788079,-2.53294304872211,0.0118204119463213,0.70142457503199,-2.89154447561357,827,True,1000,Lower in AD
CHID1,11739520_a_at,LOC66005,-0.132834001779293,6.21675165562914,-2.53207827950229,0.0118489789797089,0.70142457503199,-2.89348608737439,828,True,1000,Lower in AD
LPCAT2,11725417_a_at,LOC54947,0.203374167105898,7.6186059602649,2.53165462465613,0.011862996557707,0.70142457503199,-2.89443706201518,829,True,1000,Higher in AD
TBC1D10A,11754712_a_at,LOC83874,-0.0914724877571209,4.56084437086093,-2.5312750102435,0.0118755695106198,0.70142457503199,-2.8952890504801,830,True,1000,Lower in AD
ZNF621,11738141_a_at,LOC285268,0.0536739084920631,2.28550993377483,2.53102470792193,0.011883866100073,0.70142457503199,-2.89585075037556,831,True,1000,Higher in AD
DOCK5,11736564_at,LOC80005,0.153550362513476,7.87106622516556,2.53095377719284,0.0118862181285748,0.70142457503199,-2.8960099153833,832,True,1000,Higher in AD
PROSER2,11728843_a_at,LOC254427,-0.112724699054324,3.37376158940397,-2.53080171643485,0.0118912617873818,0.70142457503199,-2.89635111777549,833,True,1000,Lower in AD
CFLAR,11746342_a_at,LOC8837,0.132500867344354,8.6550298013245,2.53074963494794,0.0118929897014137,0.70142457503199,-2.89646797661775,834,True,1000,Higher in AD
BTN3A2 || BTN3A1,11726647_s_at,,-0.160003529584427,6.94229801324503,-2.53011435297527,0.011914084548444,0.70142457503199,-2.89789321811928,835,True,1000,Lower in AD
BAG1,11716127_a_at,LOC573,-0.190265599974924,9.50529139072848,-2.5297852939395,0.0119250242162165,0.70142457503199,-2.89863132080001,836,True,1000,Lower in AD
TNFRSF9,11740393_at,LOC3604,0.215393260592773,6.76188741721854,2.529391038876,0.0119381431317011,0.70142457503199,-2.89951554215832,837,True,1000,Higher in AD
CDKL2,11758518_s_at,LOC8999,0.0671210602756083,2.12100331125828,2.52925810061465,0.0119425695770137,0.70142457503199,-2.89981366175981,838,True,1000,Higher in AD
POLA1,11726156_at,LOC5422,-0.101925990739957,5.99671854304636,-2.52920059733348,0.0119444847168349,0.70142457503199,-2.89994261063647,839,True,1000,Lower in AD
TM6SF1,11728884_a_at,LOC53346,0.181827358282036,7.23544370860927,2.52912255420428,0.0119470843715363,0.70142457503199,-2.9001176148507,840,True,1000,Higher in AD
TCL1A,11754072_a_at,LOC8115,-0.287619355075513,5.01295033112583,-2.52783985698097,0.0119898839374527,0.70142457503199,-2.90299320173358,841,True,1000,Lower in AD
TAF1C,11747885_x_at,LOC9013,0.0695451601955329,2.49772516556291,2.52774797719309,0.0119929549131045,0.70142457503199,-2.90319912701306,842,True,1000,Higher in AD
SF3B3,11722175_a_at,LOC23450,-0.153124161879542,5.24740397350993,-2.52771537459692,0.0119940447856165,0.70142457503199,-2.9032721957602,843,True,1000,Lower in AD
COL13A1,11730534_x_at,LOC1305,0.112980565129711,2.63709933774834,2.5275755660874,0.0119987194462817,0.70142457503199,-2.903585523574,844,True,1000,Higher in AD
MDM2,11731566_a_at,LOC4193,0.125693014844618,2.64579139072848,2.52728709991993,0.0120083697792791,0.70142457503199,-2.90423195895281,845,True,1000,Higher in AD
EIF1AY,11720807_x_at,LOC9086,-0.172103963891673,5.45428476821192,-2.52677622986881,0.0120254773689038,0.70142457503199,-2.90537661534287,846,True,1000,Lower in AD
MRPL44,11721453_at,LOC65080,0.0750516034654352,6.77295364238411,2.52664548985318,0.0120298589691835,0.70142457503199,-2.90566951617884,847,True,1000,Higher in AD
LTB4R,11731134_a_at,LOC1241,0.172247453831687,6.71830794701987,2.52544349179452,0.0120702092363443,0.702918214433536,-2.90836171128585,848,True,1000,Higher in AD
ST3GAL4,11717814_x_at,LOC6484,0.162500802998123,5.0020761589404,2.52475852190387,0.0120932571025662,0.702918214433536,-2.90989533713361,849,True,1000,Higher in AD
KAT6A,11761134_at,,0.114723706304909,3.30942715231788,2.52408565534249,0.0121159358756878,0.702918214433536,-2.91140147744999,850,True,1000,Higher in AD
GABRR1,11750955_a_at,LOC2569,-0.0500576868127547,2.0938178807947,-2.52359924272097,0.0121323538547083,0.702918214433536,-2.91249002184118,851,True,1000,Lower in AD
FAM153A || FAM153B || FAM153C,11738032_x_at,,-0.0678360313505982,4.02708940397351,-2.52309759375701,0.0121493068618092,0.702918214433536,-2.91361245396605,852,True,1000,Lower in AD
SEMA4B,11718295_a_at,LOC10509,0.108511355524212,3.26219536423841,2.52275713212718,0.0121608246288475,0.702918214433536,-2.91437411050287,853,True,1000,Higher in AD
ORC6,11727837_at,LOC23594,-0.128443232914185,3.16542715231788,-2.52258359210457,0.012166699203233,0.702918214433536,-2.91476230415088,854,True,1000,Lower in AD
MBOAT7,11730612_a_at,LOC79143,0.149238832756748,6.89498344370861,2.52208790795525,0.012183492732028,0.702918214433536,-2.91587096528574,855,True,1000,Higher in AD
SPAG11B || SPAG11A,11733514_s_at,,-0.0559867534547071,2.88536092715232,-2.52193135574264,0.0121888009297157,0.702918214433536,-2.91622107116717,856,True,1000,Lower in AD
BANF1,11716885_x_at,LOC8815,-0.0851007421117341,8.69084105960265,-2.52166587481187,0.0121978072686498,0.702918214433536,-2.91681473261233,857,True,1000,Lower in AD
MAGI1,11733553_a_at,LOC9223,0.05134515146015,2.222,2.52086096134237,0.0122251498832887,0.703672788037406,-2.91861429425499,858,True,1000,Higher in AD
PSMF1,11756241_s_at,LOC9491,-0.103850555880228,10.0187350993377,-2.52037514708021,0.0122416792144969,0.703803922802265,-2.91970017385792,859,True,1000,Lower in AD
APOA5,11756672_a_at,LOC116519,-0.0629406863863836,2.94270529801324,-2.51974610308316,0.0122631113548475,0.704216299268022,-2.92110590010807,860,True,1000,Lower in AD
TACC3,11760424_x_at,,0.096745503664047,4.17186754966887,2.51816970131529,0.0123169677372197,0.706418264283,-2.92462721781554,861,True,1000,Higher in AD
RAB7L1,11736550_x_at,LOC8934,-0.131935132551732,6.63082781456954,-2.5172361267879,0.012348961678922,0.706418264283,-2.92671161606011,862,True,1000,Lower in AD
QRSL1,11730226_x_at,LOC55278,-0.144460302572138,5.8896357615894,-2.51696131630505,0.0123583936188778,0.706418264283,-2.92732504675026,863,True,1000,Lower in AD
FAM160A1,11735480_a_at,LOC729830,0.104923205239531,2.82885430463576,2.5169532052676,0.0123586721002007,0.706418264283,-2.92734315119925,864,True,1000,Higher in AD
BANF1,11757065_x_at,LOC8815,-0.0554465750004094,9.76668543046358,-2.51606901375253,0.0123890631174884,0.707336729618823,-2.92931639956787,865,True,1000,Lower in AD
COMMD3,11754783_x_at,LOC23412,-0.102057078679283,6.8071059602649,-2.51496027213349,0.0124272662671974,0.708014440466937,-2.93178984058535,866,True,1000,Lower in AD
PACSIN1,11739858_a_at,LOC29993,-0.09089526180745,4.2374238410596,-2.51480193142053,0.0124327306524633,0.708014440466937,-2.93214299071595,867,True,1000,Lower in AD
EIF3B,11745972_x_at,LOC8662,-0.114577407999425,6.71260927152318,-2.51444317043694,0.0124451195139719,0.708014440466937,-2.9329430632339,868,True,1000,Lower in AD
ATP11B,11751658_a_at,LOC23200,0.12347420244541,6.41822847682119,2.51310225208851,0.0124915219204609,0.708014440466937,-2.93593247906456,869,True,1000,Higher in AD
MLPH,11719265_a_at,LOC79083,0.0564892191198284,2.51300662251656,2.51305806894674,0.0124930534925413,0.708014440466937,-2.93603095414463,870,True,1000,Higher in AD
CASP4,11748529_x_at,LOC837,0.0761211444061303,10.4813079470199,2.51221600619747,0.0125222748621511,0.708014440466937,-2.93790742180604,871,True,1000,Higher in AD
AGPAT9,11725496_a_at,LOC84803,0.169091627382573,8.83731125827815,2.5119433811125,0.0125317485580717,0.708014440466937,-2.93851481574785,872,True,1000,Higher in AD
TAS2R3,11738194_at,LOC50831,-0.0669834384942995,2.4375298013245,-2.51168510660782,0.0125407294553617,0.708014440466937,-2.93909017931764,873,True,1000,Lower in AD
LSM5,11723958_s_at,LOC23658,-0.102417819029181,7.88033443708609,-2.51165453411579,0.012541792921922,0.708014440466937,-2.93915828256498,874,True,1000,Lower in AD
ARMC8,11733929_a_at,LOC25852,-0.112520589812735,6.18909271523179,-2.51151273995682,0.0125467262922716,0.708014440466937,-2.93947413271863,875,True,1000,Lower in AD
SBNO2,11718692_x_at,LOC22904,0.157178587066797,6.62328476821192,2.5111707231837,0.0125586330103478,0.708014440466937,-2.94023591385773,876,True,1000,Higher in AD
DYX1C1-CCPG1 || CCPG1,11750355_a_at,,0.154041224447748,6.60738741721854,2.51010109059886,0.012595935323448,0.709231062026287,-2.942617689626,877,True,1000,Higher in AD
NR2C2AP,11744801_a_at,LOC126382,-0.0827097415506678,5.80738410596026,-2.50972898603496,0.0126089351731074,0.709231062026287,-2.9434460363543,878,True,1000,Lower in AD
PKD2,11751369_a_at,LOC5311,-0.056904510283852,2.14544701986755,-2.50921289642821,0.0126269850451241,0.709438320180315,-2.94459471592323,879,True,1000,Lower in AD
PLEKHH1,11748183_a_at,LOC57475,0.0587727988378315,2.61679801324503,2.50839484824444,0.0126556428074357,0.709480370280376,-2.94641501360968,880,True,1000,Higher in AD
KRTAP23-1,11738977_at,LOC337963,-0.0768961927746764,3.09538079470199,-2.50837138787656,0.0126564655209373,0.709480370280376,-2.94646720859665,881,True,1000,Lower in AD
CD46,11755715_x_at,LOC4179,0.111491561991747,3.71995364238411,2.50756759351437,0.0126846819206162,0.709860741678682,-2.9482552210496,882,True,1000,Higher in AD
RNF24,11740117_a_at,LOC11237,0.160038495320122,8.65353311258278,2.50709506986356,0.0127012954975753,0.709860741678682,-2.94930607798128,883,True,1000,Higher in AD
TLDC1,11730349_a_at,LOC57707,0.11251492550605,4.29579801324503,2.50685048612261,0.0127099024784125,0.709860741678682,-2.94984993947867,884,True,1000,Higher in AD
RNF220,11754961_a_at,LOC55182,-0.0835581450024352,9.05729801324503,-2.50654255966668,0.0127207458872076,0.709860741678682,-2.95053457910153,885,True,1000,Lower in AD
IGF2 || INS-IGF2,11756003_x_at,,-0.272086773972838,4.34803642384106,-2.50468728386366,0.0127862524099175,0.711170707041486,-2.9546578750738,886,True,1000,Lower in AD
DYSF,11747936_a_at,LOC8291,0.179911536014636,9.82577152317881,2.50466060548042,0.0127871965607386,0.711170707041486,-2.95471714573134,887,True,1000,Higher in AD
ACP1,11717157_a_at,LOC52,-0.141262516681884,8.07687086092715,-2.5045290715324,0.0127918524676826,0.711170707041486,-2.95500936240581,888,True,1000,Lower in AD
ITGB2,11717337_a_at,LOC3689,0.0621641458853391,11.3041357615894,2.50397543564816,0.0128114660487623,0.711170707041486,-2.95623916281094,889,True,1000,Higher in AD
JAZF1,11720529_at,LOC221895,-0.246461859110787,8.08523178807947,-2.50384130811396,0.0128162217889062,0.711170707041486,-2.95653706341237,890,True,1000,Lower in AD
RERE,11716257_s_at,LOC473,0.157152853879468,6.71404635761589,2.50296109793886,0.0128474702476421,0.711353705655788,-2.95849165398648,891,True,1000,Higher in AD
FNIP1,11731054_s_at,LOC96459,0.178948323188292,7.31977483443709,2.50293697558704,0.012848327571477,0.711353705655788,-2.95854521072678,892,True,1000,Higher in AD
IRAK3,11726896_a_at,LOC11213,0.233885326131636,7.51048013245033,2.50180232868191,0.0128887111693419,0.712790470110996,-2.96106381068359,893,True,1000,Higher in AD
BEST1,11740094_a_at,LOC7439,0.172729701331094,5.35041059602649,2.50107306713684,0.0129147261050158,0.713430272284463,-2.96268199227161,894,True,1000,Higher in AD
ATP5SL,11760106_at,,0.110303431993588,3.12551986754967,2.50028889286849,0.0129427520250401,0.713698444144023,-2.96442151865621,895,True,1000,Higher in AD
CCL24,11743230_at,LOC6369,-0.0639977894604025,2.9612880794702,-2.49974287502255,0.0129622982968623,0.713698444144023,-2.96563243718183,896,True,1000,Lower in AD
RPP40,11724083_a_at,LOC10799,-0.139921693270259,2.85328476821192,-2.49972510325606,0.0129629349288703,0.713698444144023,-2.96567184586336,897,True,1000,Lower in AD
PIK3CB,11748466_a_at,LOC5291,0.0983122240100818,4.3450298013245,2.49889904734441,0.0129925571438928,0.713999110751065,-2.96750331972443,898,True,1000,Higher in AD
TLR1,11758377_s_at,LOC7096,0.111574211143626,9.11336092715232,2.49876663578584,0.0129973109902646,0.713999110751065,-2.9677968396741,899,True,1000,Higher in AD
TMOD1,11754381_a_at,LOC7111,-0.263780019819469,8.14918874172185,-2.497632384646,0.0130380963262942,0.71544380574485,-2.97031055324426,900,True,1000,Lower in AD
STRN,11730500_at,LOC6801,0.167732836818575,3.77568543046358,2.49685974540219,0.0130659439457368,0.716176146175538,-2.97202224263779,901,True,1000,Higher in AD
IQGAP1,11752003_a_at,LOC8826,0.198465100246557,5.71878145695364,2.49627594610113,0.0130870204094324,0.716536130754132,-2.97331524427185,902,True,1000,Higher in AD
MEGF6,11727947_at,LOC1953,0.160307360453343,6.32567218543046,2.49535201660532,0.0131204380931388,0.71695651828583,-2.9753609776566,903,True,1000,Higher in AD
PMEPA1,11716149_a_at,LOC56937,-0.22212792811443,5.39077483443709,-2.49473913145022,0.0131426474058313,0.71695651828583,-2.97671760804576,904,True,1000,Lower in AD
LIFR,11758145_s_at,LOC3977,0.0418252107843885,1.7633178807947,2.494067232096,0.013167033619328,0.71695651828583,-2.97820450139901,905,True,1000,Higher in AD
WLS,11718761_a_at,LOC79971,0.246976516766335,6.70561258278146,2.49386564591311,0.0131743579153812,0.71695651828583,-2.97865053102051,906,True,1000,Higher in AD
ACSL3,11743606_a_at,LOC2181,0.102092851055325,6.60986754966887,2.4937147498203,0.0131798428411137,0.71695651828583,-2.97898438119828,907,True,1000,Higher in AD
LDOC1L,11719153_at,LOC84247,0.0531985051117934,2.13922185430464,2.49366083974101,0.0131818029118279,0.71695651828583,-2.97910364991561,908,True,1000,Higher in AD
BCL2L1,11739958_x_at,LOC598,-0.24663712349368,6.21912251655629,-2.49212786258032,0.0132376476413529,0.718290334498993,-2.98249412231746,909,True,1000,Lower in AD
DCTN2,11758722_at,,0.0874966274575941,10.0439139072848,2.49211228824123,0.0132382160750183,0.718290334498993,-2.98252855772712,910,True,1000,Higher in AD
GLT8D2,11743776_a_at,LOC83468,-0.0712285247053,2.37071523178808,-2.49170774878402,0.0132529885933337,0.718290334498993,-2.9834229366106,911,True,1000,Lower in AD
ADA,11718788_a_at,LOC100,-0.136519994028374,6.6119238410596,-2.49086882174907,0.0132836702790369,0.718290334498993,-2.98527724213062,912,True,1000,Lower in AD
FPR2,11734034_a_at,LOC2358,0.17463227133946,6.56116225165563,2.49079493228121,0.0132863756253984,0.718290334498993,-2.98544053364191,913,True,1000,Higher in AD
SAMD7,11715109_at,LOC344658,-0.063576861200818,2.80909933774834,-2.49057472942464,0.0132944409091023,0.718290334498993,-2.98592714194947,914,True,1000,Lower in AD
C9ORF3,11762293_a_at,LOC84909,-0.100402418799904,2.92814900662252,-2.49020106168259,0.0133081370442348,0.718290334498993,-2.9867527857065,915,True,1000,Lower in AD
DICER1,11740190_s_at,LOC23405,0.138538452512988,8.42332781456954,2.48775065084878,0.0133982635883187,0.72019612190178,-2.99216419802677,916,True,1000,Higher in AD
ETV1,11733181_at,LOC2115,0.0413835666446978,1.7607582781457,2.48769047994384,0.0134004834881129,0.72019612190178,-2.99229701357026,917,True,1000,Higher in AD
MPP6,11723860_a_at,LOC51678,-0.0928122115899721,2.89770529801324,-2.48748083782018,0.0134082204180093,0.72019612190178,-2.99275973371164,918,True,1000,Lower in AD
ATXN7,11731024_s_at,LOC6314,0.111232408490815,8.99550331125828,2.48709248205926,0.0134225633323092,0.72019612190178,-2.99361681046719,919,True,1000,Higher in AD
NEUROD2,11730016_s_at,LOC4761,-0.0700434237914898,3.06697350993377,-2.48667638357785,0.0134379459725519,0.72019612190178,-2.99453497174531,920,True,1000,Lower in AD
,11763745_a_at,,0.058404691253518,2.75304966887417,2.4866397653371,0.0134393004523702,0.72019612190178,-2.99461576638318,921,True,1000,Higher in AD
ILF3,11718549_a_at,LOC3609,-0.0780810886832954,7.751,-2.48573154934073,0.0134729334661502,0.72019612190178,-2.99661929408235,922,True,1000,Lower in AD
ZNF470,11730575_at,LOC388566,-0.106772244169881,2.88457947019868,-2.48370399595114,0.0135482875691794,0.72019612190178,-3.00108956011435,923,True,1000,Lower in AD
TRPC3,11756921_a_at,LOC7222,-0.0593253172932842,2.60543377483444,-2.48367082430129,0.0135495235000001,0.72019612190178,-3.00116266661271,924,True,1000,Lower in AD
ASPH,11721775_s_at,LOC444,0.263093280218167,5.80766556291391,2.48288754220545,0.0135787366381366,0.72019612190178,-3.00288865900819,925,True,1000,Higher in AD
IFNGR2,11715532_a_at,LOC3460,0.100927276569432,9.51704966887417,2.48275385947107,0.0135837280263981,0.72019612190178,-3.00318318210118,926,True,1000,Higher in AD
KIF3C,11717812_a_at,LOC3797,0.16289471581132,5.89770529801325,2.48206609932931,0.0136094330758572,0.72019612190178,-3.0046981811524,927,True,1000,Higher in AD
OR6C3,11742610_at,LOC254786,0.0592388838758876,2.29923509933775,2.48124101459904,0.0136403276091253,0.72019612190178,-3.00651514964786,928,True,1000,Higher in AD
TMEM144,11741277_x_at,LOC55314,0.262980451617276,4.38124834437086,2.48111619275003,0.0136450068656952,0.72019612190178,-3.006789977031,929,True,1000,Higher in AD
PRL,11715754_at,LOC5617,0.0973051368769886,2.51635430463576,2.48077901784077,0.0136576538278084,0.72019612190178,-3.00753228819107,930,True,1000,Higher in AD
TRPM2,11746072_a_at,LOC7226,0.0820631409310953,2.87897682119205,2.48045853909991,0.0136696841844857,0.72019612190178,-3.00823775232729,931,True,1000,Higher in AD
FAM129C,11740777_a_at,LOC199786,-0.168307756065596,10.0674072847682,-2.48007768221195,0.013683993290229,0.72019612190178,-3.00907601251376,932,True,1000,Lower in AD
GUCD1,11717000_s_at,LOC83606,-0.119688881954761,10.5657052980132,-2.48003219503747,0.0136857031692155,0.72019612190178,-3.00917612086394,933,True,1000,Lower in AD
CBL,11724809_at,LOC867,0.0835650585784509,10.0072516556291,2.47949123436637,0.0137060526168865,0.72019612190178,-3.01036653465206,934,True,1000,Higher in AD
PA2G4,11757850_s_at,LOC5036,-0.112833198804102,9.33023509933775,-2.47939234469935,0.0137097754755556,0.72019612190178,-3.01058411997999,935,True,1000,Lower in AD
ECHDC3,11728810_a_at,LOC79746,0.204626627925036,5.62878476821192,2.47887513752926,0.0137292611888123,0.72019612190178,-3.01172198735761,936,True,1000,Higher in AD
PRR5,11756718_a_at,LOC55615,-0.154122143487001,5.0591821192053,-2.47882537696867,0.01373113720717,0.72019612190178,-3.01183144974063,937,True,1000,Lower in AD
SPATA7,11724625_a_at,LOC55812,-0.149313838272121,4.07991390728477,-2.47870188848223,0.0137357938183369,0.72019612190178,-3.01210308840942,938,True,1000,Lower in AD
VMO1,11727698_a_at,LOC284013,-0.200207090845023,3.66885099337748,-2.47828568868921,0.0137514985665031,0.72019612190178,-3.01301851134044,939,True,1000,Lower in AD
DENND3,11745545_a_at,LOC22898,0.125071059998365,7.60156953642384,2.47801791211986,0.0137616111841674,0.72019612190178,-3.01360740273808,940,True,1000,Higher in AD
RRAGD,11728241_at,LOC58528,0.130155282689027,7.81139735099338,2.47747289044393,0.0137822143907433,0.72019612190178,-3.01480582072925,941,True,1000,Higher in AD
RAB30,11735765_a_at,LOC27314,-0.218598398997288,5.43928145695364,-2.47739815482539,0.0137850417206256,0.72019612190178,-3.01497013309585,942,True,1000,Lower in AD
ENC1,11746928_a_at,LOC8507,-0.22536365581332,4.32810927152318,-2.4766290014999,0.0138141695522458,0.72019612190178,-3.01666090421439,943,True,1000,Lower in AD
MSL1,11745751_a_at,LOC339287,0.200514364610105,5.79536754966887,2.47639631084872,0.0138229923007021,0.72019612190178,-3.01717231144153,944,True,1000,Higher in AD
CHID1,11752736_x_at,LOC66005,-0.126294162278998,6.39487417218543,-2.47583150005208,0.0138444285906811,0.72019612190178,-3.01841346083027,945,True,1000,Lower in AD
,11763437_at,,-0.174192558084777,5.56764900662252,-2.47539579534911,0.0138609850611999,0.72019612190178,-3.01937071974858,946,True,1000,Lower in AD
KLF7,11715270_s_at,LOC8609,0.192834401616508,4.87676158940397,2.47536169487309,0.0138622815962118,0.72019612190178,-3.01944563292549,947,True,1000,Higher in AD
TNFRSF1A,11754297_s_at,LOC7132,0.0813383447277365,9.80708940397351,2.47497728689458,0.0138769046269987,0.72019612190178,-3.02029004622493,948,True,1000,Higher in AD
,11762030_at,,0.16856352196505,3.66212251655629,2.47481934341047,0.0138829168254699,0.72019612190178,-3.02063695788111,949,True,1000,Higher in AD
DYX1C1-CCPG1 || CCPG1,11748068_x_at,,0.178840283633525,6.73929139072848,2.47469231217918,0.0138877540103193,0.72019612190178,-3.02091595760893,950,True,1000,Higher in AD
RPAIN,11744627_x_at,LOC84268,-0.0745478639063054,5.96187417218543,-2.47424205007522,0.0139049114550678,0.72019612190178,-3.02190476165493,951,True,1000,Lower in AD
PRR5,11763538_x_at,LOC55615,-0.158330717088299,5.4642880794702,-2.47418202516872,0.0139072001519315,0.72019612190178,-3.02203656714913,952,True,1000,Lower in AD
FCRL2,11735360_a_at,LOC79368,-0.231468717135899,3.70255960264901,-2.47379636634748,0.013921912957653,0.72019612190178,-3.02288334188263,953,True,1000,Lower in AD
ADAP1,11751432_a_at,LOC11033,0.0935164951331718,3.00774503311258,2.47324736462648,0.0139428810840066,0.72019612190178,-3.02408854398871,954,True,1000,Higher in AD
CCDC125,11749428_a_at,LOC202243,0.126489802465253,2.36315562913907,2.47263826193496,0.0139661774410789,0.72019612190178,-3.02542538411714,955,True,1000,Higher in AD
C5ORF20,11732813_at,LOC140947,-0.14726499026729,3.49994039735099,-2.47220332380872,0.0139828336506466,0.72019612190178,-3.02637978046153,956,True,1000,Lower in AD
RNF166,11723494_a_at,LOC115992,0.100095901523633,8.66911258278146,2.47195753182584,0.0139922541894122,0.72019612190178,-3.02691905737722,957,True,1000,Higher in AD
SMIM6,11754501_s_at,LOC100130933,0.0616351723314943,2.78471523178808,2.47123756660172,0.0140198809082992,0.72019612190178,-3.02849839329665,958,True,1000,Higher in AD
DEPDC1B,11742239_a_at,LOC55789,-0.0555538788140686,2.44949337748344,-2.47064426424062,0.0140426836375641,0.72019612190178,-3.02979954737598,959,True,1000,Lower in AD
CYP4F3,11733297_at,LOC4051,0.276064174801688,6.0810761589404,2.47030794777529,0.0140556240850237,0.72019612190178,-3.03053698052156,960,True,1000,Higher in AD
ABRA,11734151_at,LOC137735,0.173396453910513,3.93564900662252,2.47016396693989,0.014061167267766,0.72019612190178,-3.03085265454222,961,True,1000,Higher in AD
TSTD2,11733863_a_at,LOC158427,-0.166920474691402,7.16749668874172,-2.47000511158808,0.0140672853609715,0.72019612190178,-3.03120092011597,962,True,1000,Lower in AD
RNF169,11721938_at,LOC254225,0.0953120983151853,8.62322847682119,2.4699473506839,0.0140695105272383,0.72019612190178,-3.03132754657671,963,True,1000,Higher in AD
BMX,11729289_a_at,LOC660,0.267731103094494,4.74087748344371,2.46989759328318,0.014071427618887,0.72019612190178,-3.03143662507027,964,True,1000,Higher in AD
ADM,11753618_a_at,LOC133,0.130336989330875,4.17180132450331,2.46986725474067,0.0140725966394366,0.72019612190178,-3.03150313238686,965,True,1000,Higher in AD
PICALM,11719909_s_at,LOC8301,0.129865257177765,7.46750662251656,2.46883823238972,0.0141122985106361,0.721480304602767,-3.03375846420197,966,True,1000,Higher in AD
ZNF573,11754898_a_at,LOC126231,-0.107607735669806,7.68791059602649,-2.46809839496227,0.0141409043667778,0.722195142769069,-3.03537942741959,967,True,1000,Lower in AD
BCAS4,11726968_a_at,LOC55653,-0.165813985527573,7.3713178807947,-2.46683662338492,0.014189809487232,0.722730856900648,-3.03814286194545,968,True,1000,Lower in AD
8-Sep,11757722_s_at,LOC23176,-0.159932840692415,4.51241390728477,-2.46575462058374,0.0142318663221529,0.722730856900648,-3.0405115044367,969,True,1000,Lower in AD
LDLRAD1,11740868_a_at,LOC388633,-0.070392811374127,2.9045761589404,-2.46548399482918,0.0142424026555451,0.722730856900648,-3.04110378344361,970,True,1000,Lower in AD
NUMB,11741062_s_at,LOC8650,0.14890617852649,5.24008609271523,2.46543125360087,0.0142444568467549,0.722730856900648,-3.04121920321676,971,True,1000,Higher in AD
CTBS,11758281_s_at,LOC1486,0.121759415859388,8.58512913907285,2.46519614127292,0.0142536173130062,0.722730856900648,-3.04173369818225,972,True,1000,Higher in AD
C16ORF72,11743153_at,LOC29035,0.139682234914857,8.11635430463576,2.46513048516431,0.0142561763446026,0.722730856900648,-3.04187736468774,973,True,1000,Higher in AD
TOR1AIP2,11743231_at,LOC163590,0.0753073412927017,2.03064238410596,2.46445400539487,0.0142825667470554,0.722730856900648,-3.04335740203316,974,True,1000,Higher in AD
IRAK3,11742017_a_at,LOC11213,0.188772393971176,6.10756622516556,2.46364726533336,0.0143140954001846,0.722730856900648,-3.04512192162697,975,True,1000,Higher in AD
IRF5,11752974_a_at,LOC3663,-0.107939291419059,3.62424503311258,-2.46317754266536,0.0143324812988267,0.722730856900648,-3.04614905484086,976,True,1000,Lower in AD
USP40,11740135_s_at,LOC55230,-0.112097314627689,5.08141390728477,-2.46287519728077,0.0143443267825988,0.722730856900648,-3.04681008838196,977,True,1000,Lower in AD
ALG1,11728198_at,,-0.118874500054134,4.52695695364238,-2.46275929234476,0.0143488700821124,0.722730856900648,-3.04706347683076,978,True,1000,Lower in AD
TMEM156,11739809_at,LOC80008,-0.152913338421447,5.74584437086093,-2.46263040231711,0.014353923875689,0.722730856900648,-3.04734523956485,979,True,1000,Lower in AD
ZNF513,11729347_x_at,LOC130557,0.0842845085764182,3.77583774834437,2.46245596780575,0.0143607659866907,0.722730856900648,-3.04772654330534,980,True,1000,Higher in AD
NADK,11734870_a_at,LOC65220,0.0597536501141314,11.2876357615894,2.46215500779391,0.014372577797862,0.722730856900648,-3.04838436372182,981,True,1000,Higher in AD
CD22,11754830_a_at,LOC933,-0.251536114985128,6.03526821192053,-2.46184217760126,0.0143848646066052,0.722730856900648,-3.04906804775219,982,True,1000,Lower in AD
ALS2CR11,11735719_a_at,LOC151254,-0.259704107681158,4.40477483443709,-2.46182490920639,0.0143855431161329,0.722730856900648,-3.04910578505829,983,True,1000,Lower in AD
NXF5,11752998_a_at,LOC55998,-0.051582197029428,2.16422185430464,-2.46117150570921,0.0144112374905862,0.723285949908629,-3.05053350750554,984,True,1000,Lower in AD
DNASE1L1,11741203_a_at,LOC1774,0.0778676853210529,3.61179470198676,2.4599833648567,0.0144580640755807,0.724591730708053,-3.0531287314038,985,True,1000,Higher in AD
TMEM134,11747375_a_at,LOC80194,-0.105238839414299,5.37346688741722,-2.45885697481307,0.0145025814274056,0.724591730708053,-3.05558796773155,986,True,1000,Lower in AD
CASP4,11716760_x_at,LOC837,0.0720550126288155,10.5809801324503,2.45882656089921,0.0145037851329376,0.724591730708053,-3.055654355192,987,True,1000,Higher in AD
AKAP2 || PALM2-AKAP2,11723298_s_at,,-0.176113770987684,6.76370198675497,-2.45856122136055,0.0145142903546997,0.724591730708053,-3.05623350474664,988,True,1000,Lower in AD
CFLAR,11720275_a_at,LOC8837,0.130995316792267,8.05014238410596,2.45813594731702,0.014531141706925,0.724591730708053,-3.05716161437764,989,True,1000,Higher in AD
