Gene symbol,Probe ID / feature ID,LocusLink,limma logFC AD vs CN,Average expression,Moderated t statistic,Raw P value,FDR-adjusted P value,B statistic,Rank by raw P value,Selected for 464-gene panel,Direction in AD,Selected for final GE branch panel,Final GE branch panel,Final GE branch panel size
ENSG00000249642,11764284_at,,-0.025055671356761,1.84241721854305,-1.14412395970192,0.253484258518843,0.948803590511793,-5.17621204951065,13190,False,Lower in AD,False,,
KRT8,11758298_x_at,LOC3856,-0.0270858142456256,2.12230463576159,-1.14405761323668,0.25351172704382,0.948803590511793,-5.17628059688751,13191,False,Lower in AD,False,,
NMD3,11751081_x_at,LOC51068,0.0475626120343043,2.26523509933775,1.14398474049963,0.253541899952718,0.948803590511793,-5.17635588249503,13192,False,Higher in AD,False,,
BNIP2,11723671_x_at,LOC663,0.104278426402298,7.82521523178808,1.14391417988585,0.253571117923064,0.948803590511793,-5.17642877489684,13193,False,Higher in AD,False,,
BARHL2,11738557_at,LOC343472,-0.0303503534342011,2.48498013245033,-1.1438763301734,0.253586791826974,0.948803590511793,-5.17646787357832,13194,False,Lower in AD,False,,
LOC100996296 || XKR3,11732557_at,,0.167694158715452,4.17766225165563,1.14379144233886,0.253621947102484,0.948803590511793,-5.17655555789143,13195,False,Higher in AD,False,,
CDO1,11717913_at,LOC1036,0.0596269564706002,2.41872847682119,1.14375391280616,0.253637490594044,0.948803590511793,-5.17659432171308,13196,False,Higher in AD,False,,
TRIM16 || TRIM16L,11728668_x_at,,-0.0389153615436241,5.61004966887417,-1.14375250117647,0.253638075257398,0.948803590511793,-5.17659577974454,13197,False,Lower in AD,False,,
NMB,11721357_at,LOC4828,-0.0581340730342505,3.88978476821192,-1.14366742127141,0.253673315066099,0.948803590511793,-5.17668365302483,13198,False,Lower in AD,False,,
MRPL37,11715790_a_at,LOC51253,-0.0402034770746489,7.20127152317881,-1.1436669924332,0.253673492698112,0.948803590511793,-5.17668409592642,13199,False,Lower in AD,False,,
MAGEC1,11756085_a_at,LOC9947,-0.0234051725871556,2.28427483443709,-1.14366554282172,0.253674093152255,0.948803590511793,-5.17668559307543,13200,False,Lower in AD,False,,
HMGN2,11724741_at,LOC3151,-0.0843712885192978,6.69149006622517,-1.14366064697262,0.253676121104963,0.948803590511793,-5.17669064946164,13201,False,Lower in AD,False,,
DIAPH3,11728054_a_at,LOC81624,-0.0418279677422522,2.63730463576159,-1.14364523623781,0.253682504595004,0.948803590511793,-5.17670656538149,13202,False,Lower in AD,False,,
ARHGAP33,11749628_a_at,LOC115703,-0.0254891332914581,2.43871523178808,-1.14356875069202,0.253714188376231,0.948803590511793,-5.17678555508489,13203,False,Lower in AD,False,,
PSMD11,11753142_a_at,LOC5717,0.0477689526942028,6.1296821192053,1.14351945632741,0.253734609804402,0.948803590511793,-5.17683646058755,13204,False,Higher in AD,False,,
FGF1,11756653_x_at,LOC2246,-0.0275619983526658,2.53390066225166,-1.14348509333689,0.253748846216221,0.948803590511793,-5.17687194541304,13205,False,Lower in AD,False,,
ACSM5,11727524_at,LOC54988,0.0298471192489411,3.6016821192053,1.14339400340798,0.253786587013602,0.948803590511793,-5.17696600400818,13206,False,Higher in AD,False,,
KIAA1430,11743188_a_at,LOC57587,-0.0746953336679577,3.93894701986755,-1.14335414560493,0.253803102316558,0.948803590511793,-5.1770071584627,13207,False,Lower in AD,False,,
LSP1,11723156_a_at,LOC4046,0.0266721282874109,11.4534768211921,1.14330320672093,0.253824210221688,0.948803590511793,-5.17705975241865,13208,False,Higher in AD,False,,
ZNF549,11745916_x_at,LOC256051,-0.0642950947494053,6.09839072847682,-1.14329352753632,0.253828221192622,0.948803590511793,-5.1770697458304,13209,False,Lower in AD,False,,
CMTR1,11754287_a_at,LOC23070,-0.0462719801913068,7.92800662251656,-1.14328833388525,0.253830373415279,0.948803590511793,-5.17707510805473,13210,False,Lower in AD,False,,
TF,11762218_at,,0.0382532426447704,2.99266887417219,1.1432713277017,0.253837420780818,0.948803590511793,-5.17709266604879,13211,False,Higher in AD,False,,
ITPR3,11742964_a_at,LOC3710,-0.0595405054042196,4.50413245033113,-1.14319194647717,0.253870318185282,0.948803590511793,-5.17717461958444,13212,False,Lower in AD,False,,
ATP2A2,11740332_a_at,LOC488,0.0520594683712633,5.11021523178808,1.1431457044482,0.253889483319941,0.948803590511793,-5.17722235746657,13213,False,Higher in AD,False,,
PPP4R1L,11745963_a_at,LOC55370,-0.0422633176227075,3.76605298013245,-1.14314070002331,0.253891557478139,0.948803590511793,-5.17722752366162,13214,False,Lower in AD,False,,
CD160,11735864_a_at,LOC11126,-0.113054580337987,7.43242052980132,-1.14306383703195,0.253923415975287,0.948803590511793,-5.17730686846766,13215,False,Lower in AD,False,,
SMCO4,11723560_at,LOC56935,0.0904518909663014,5.29550331125828,1.14300582111505,0.253947464509342,0.948803590511793,-5.17736675414991,13216,False,Higher in AD,False,,
HIST1H4D,11735942_at,LOC8360,0.0227769123410889,2.35630463576159,1.14295860764336,0.253967036431283,0.948803590511793,-5.17741548701848,13217,False,Higher in AD,False,,
S1PR4,11730994_at,LOC8698,0.0570705590789652,5.15559271523179,1.14295769262611,0.253967415753914,0.948803590511793,-5.17741643146258,13218,False,Higher in AD,False,,
MT1JP,11763100_x_at,LOC4498,0.0353243881471402,2.51054966887417,1.14294795673968,0.253971451813897,0.948803590511793,-5.17742648040781,13219,False,Higher in AD,False,,
PLGLB2 || PLGLB1,11739529_x_at,,0.0830199041274661,5.25293046357616,1.14284229007308,0.254015259340346,0.948803590511793,-5.17753553934694,13220,False,Higher in AD,False,,
PDIA6,11715434_a_at,LOC10130,-0.0431881684611108,7.88979801324503,-1.14281389302969,0.254027033152056,0.948803590511793,-5.17756484633288,13221,False,Lower in AD,False,,
STAT5A,11745364_a_at,LOC6776,0.0595992043695372,6.04058940397351,1.14274697561318,0.254054779559279,0.948803590511793,-5.17763390516948,13222,False,Higher in AD,False,,
KLC1,11750129_x_at,LOC3831,0.0456333294505418,5.6399238410596,1.14272255327314,0.254064906482249,0.948803590511793,-5.17765910804968,13223,False,Higher in AD,False,,
YARS2,11720937_a_at,LOC51067,-0.0451491404860725,6.76720529801324,-1.14269070486604,0.254078113108805,0.948803590511793,-5.17769197353315,13224,False,Lower in AD,False,,
VPS25,11716180_at,LOC84313,-0.0383202467070645,6.84440066225166,-1.14268944552321,0.254078635332249,0.948803590511793,-5.17769327307435,13225,False,Lower in AD,False,,
NVL,11719969_a_at,LOC4931,-0.0421648760476224,6.25978145695364,-1.14253873226915,0.254141138424659,0.948852263568228,-5.17784878686884,13226,False,Lower in AD,False,,
RPUSD4,11719077_a_at,LOC84881,-0.0388029967569864,6.99807284768212,-1.14250925461041,0.254153364517967,0.948852263568228,-5.17787920107865,13227,False,Lower in AD,False,,
TMEM183A,11758891_at,LOC92703,0.0669639932737451,5.80951655629139,1.14241709663346,0.254191590424868,0.948852263568228,-5.17797428204447,13228,False,Higher in AD,False,,
BTN2A1,11719050_a_at,LOC11120,0.0526124339968102,8.25404635761589,1.14241674475882,0.254191736385509,0.948852263568228,-5.177974645065,13229,False,Higher in AD,False,,
SNAPC3,11739240_x_at,LOC6619,0.0707121970462832,4.50418874172185,1.14239767843004,0.254199645351019,0.948852263568228,-5.17799431516903,13230,False,Higher in AD,False,,
PLEKHA8,11763984_s_at,LOC84725,-0.0864196272325582,4.80553642384106,-1.14238007582279,0.254206947298247,0.948852263568228,-5.17801247491104,13231,False,Lower in AD,False,,
SEC24D,11717319_a_at,LOC9871,0.0576694466600465,5.83569867549669,1.14216989261012,0.254294147233659,0.949061328399236,-5.17822928915598,13232,False,Higher in AD,False,,
CLEC4F,11748760_a_at,LOC165530,-0.0531829451059367,3.40268543046358,-1.14207879664659,0.254331947244134,0.949061328399236,-5.17832324681475,13233,False,Lower in AD,False,,
CEP250,11722739_a_at,LOC11190,-0.0582825965137747,7.28135099337748,-1.14207477376448,0.254333616618184,0.949061328399236,-5.17832739590088,13234,False,Lower in AD,False,,
ZWINT,11740253_a_at,LOC11130,-0.0358896836942841,3.32433443708609,-1.14205980878226,0.254339826699143,0.949061328399236,-5.17834283023044,13235,False,Lower in AD,False,,
ACTG2,11715794_x_at,LOC72,0.0357248665874473,2.6656357615894,1.14191429173639,0.254400218041596,0.949196500172931,-5.17849290068854,13236,False,Higher in AD,False,,
OR10AG1,11738756_at,LOC282770,0.0309222095055685,3.2098642384106,1.14180354404866,0.254446186396561,0.949196500172931,-5.17860710111808,13237,False,Higher in AD,False,,
CYTH2,11716316_x_at,LOC9266,0.0674811377192749,7.48754966887417,1.14174231304314,0.254471604215629,0.949196500172931,-5.17867023639144,13238,False,Higher in AD,False,,
PBLD,11732326_x_at,LOC64081,0.0689229752420509,4.50998344370861,1.14173257288575,0.254475647650434,0.949196500172931,-5.17868027915593,13239,False,Higher in AD,False,,
MPZL3,11739819_a_at,LOC196264,0.0521802465668731,2.58973841059603,1.14171747567471,0.254481915049493,0.949196500172931,-5.17869584523926,13240,False,Higher in AD,False,,
ENSG00000229164,11762993_x_at,,-0.0359811424859435,10.820440397351,-1.14169239756695,0.254492326118777,0.949196500172931,-5.17872170174418,13241,False,Lower in AD,False,,
SLC20A2,11745732_a_at,LOC6575,-0.0330388759728186,2.38999006622517,-1.14164840258908,0.254510591165309,0.949196500172931,-5.17876706091917,13242,False,Lower in AD,False,,
MED27,11717690_a_at,LOC9442,-0.0336368337500544,6.92337748344371,-1.14147415636194,0.254582940594681,0.949330713271002,-5.17894669316863,13243,False,Lower in AD,False,,
NR2F6,11716909_a_at,LOC2063,0.0237001139927503,1.96477152317881,1.141469140605,0.254585023418806,0.949330713271002,-5.17895186356252,13244,False,Higher in AD,False,,
NMNAT2,11728254_a_at,LOC23057,0.0289048920895133,2.19517218543046,1.14128185551849,0.254662803237816,0.949437102157297,-5.17914490658413,13245,False,Higher in AD,False,,
PCDH1,11740034_at,LOC5097,0.029005938766321,2.56163907284768,1.14126520943981,0.254669717186723,0.949437102157297,-5.17916206291534,13246,False,Higher in AD,False,,
CREB3L1,11749509_a_at,LOC90993,-0.0330631585113127,3.06555629139073,-1.14126157075509,0.254671228531926,0.949437102157297,-5.17916581310373,13247,False,Lower in AD,False,,
ADARB1,11718019_x_at,LOC104,-0.0462411775570388,3.03409602649007,-1.14116647519504,0.254710729153411,0.94947012963252,-5.1792638185674,13248,False,Lower in AD,False,,
GGA3,11749714_a_at,LOC23163,0.0416150518515417,6.9510761589404,1.14113500234459,0.254723803232236,0.94947012963252,-5.17929625269866,13249,False,Higher in AD,False,,
HLA-DPA1,11757511_x_at,LOC3113,-0.0368728037781294,10.7772649006623,-1.14106760783333,0.254751801039731,0.94947012963252,-5.17936570267216,13250,False,Lower in AD,False,,
CTR9,11717769_at,LOC9646,0.0410297725775965,8.19564569536424,1.14102521206203,0.254769414683652,0.94947012963252,-5.17940938938841,13251,False,Higher in AD,False,,
CLMP,11729309_a_at,LOC79827,0.0666265323558663,3.72478145695364,1.14097523779881,0.254790177962436,0.94947012963252,-5.17946088329594,13252,False,Higher in AD,False,,
ABHD17C,11758217_s_at,LOC58489,0.0951579875312679,6.16247350993377,1.14096257190053,0.254795440570603,0.94947012963252,-5.17947393399077,13253,False,Higher in AD,False,,
SSH1,11754318_at,LOC54434,0.0866436651194087,5.56379801324503,1.1407867802984,0.254868488819092,0.949503183154499,-5.17965505141602,13254,False,Higher in AD,False,,
FAM3D,11721898_at,LOC131177,0.0341349556386479,2.91675165562914,1.14077782498436,0.254872210492193,0.949503183154499,-5.17966427730236,13255,False,Higher in AD,False,,
ENSG00000232769,11745342_at,,0.0310612893346941,2.69456953642384,1.14072528207637,0.254894047178125,0.949503183154499,-5.17971840627558,13256,False,Higher in AD,False,,
ATP6V0B,11720313_a_at,LOC533,0.048278738315457,8.7474701986755,1.140633545542,0.254932175760168,0.949503183154499,-5.17981290605785,13257,False,Higher in AD,False,,
RHBDL1,11744943_a_at,LOC9028,0.0334140671381941,3.3079701986755,1.1405905527194,0.254950046297933,0.949503183154499,-5.1798571913008,13258,False,Higher in AD,False,,
SLC12A4,11763542_a_at,LOC6560,-0.0329882144497811,2.73856953642384,-1.14055446979087,0.254965045322163,0.949503183154499,-5.17989435765306,13259,False,Lower in AD,False,,
FGF9,11736802_at,LOC2254,-0.0357426693519768,3.45010927152318,-1.14053781944907,0.254971966777632,0.949503183154499,-5.17991150754428,13260,False,Lower in AD,False,,
U2AF2,11758431_s_at,LOC11338,-0.0331759944455326,3.06125496688742,-1.1405335005981,0.254973762121661,0.949503183154499,-5.17991595593044,13261,False,Lower in AD,False,,
PAICS,11719173_s_at,LOC10606,-0.0595424387778796,5.44575165562914,-1.14048347087196,0.254994560095914,0.949503183154499,-5.17996748498059,13262,False,Lower in AD,False,,
CALHM2,11744538_a_at,LOC51063,-0.0558602625101359,6.1075298013245,-1.14047863071671,0.254996572271051,0.949503183154499,-5.17997247007006,13263,False,Lower in AD,False,,
DRAM1,11719154_a_at,LOC55332,0.1049000013275,5.44958609271523,1.14035399587154,0.25504838995483,0.949531168062636,-5.1801008297787,13264,False,Higher in AD,False,,
ZNF682,11741571_a_at,LOC91120,-0.0634730410354057,2.81943046357616,-1.14030405904435,0.255069153554599,0.949531168062636,-5.18015225512947,13265,False,Lower in AD,False,,
ENSG00000215346,11763598_a_at,,-0.0901045515256903,5.23298344370861,-1.14026749714061,0.255084356645829,0.949531168062636,-5.18018990546077,13266,False,Lower in AD,False,,
PARK2,11758324_s_at,LOC5071,-0.0303322904852246,2.41630132450331,-1.14018437490313,0.255118922709884,0.949531168062636,-5.18027549775144,13267,False,Lower in AD,False,,
HGF,11732746_a_at,LOC3082,0.0728225634874934,4.00333774834437,1.14018051030725,0.255120529866896,0.949531168062636,-5.18027947703691,13268,False,Higher in AD,False,,
POTEA,11738843_a_at,LOC340441,-0.0258284719786077,2.07161589403974,-1.14016981167716,0.255124979108556,0.949531168062636,-5.18029049310067,13269,False,Lower in AD,False,,
PTPN7,11748867_a_at,LOC5778,-0.0396529037336672,4.1774238410596,-1.14011602481491,0.255147348284349,0.949531168062636,-5.18034587429428,13270,False,Lower in AD,False,,
CLDN18,11751677_a_at,LOC51208,0.0294786588594169,2.71820529801324,1.14004138533394,0.255178392032153,0.949531168062636,-5.18042272192527,13271,False,Higher in AD,False,,
DEDD,11736335_a_at,LOC9191,0.0215445908164568,9.53142052980133,1.14002692621389,0.255184406115394,0.949531168062636,-5.18043760823072,13272,False,Higher in AD,False,,
CA1,11759009_at,,-0.032567519374596,4.09123509933775,-1.13994547729335,0.255218285586552,0.949531168062636,-5.18052146001343,13273,False,Lower in AD,False,,
KLK3,11745753_x_at,LOC354,-0.0334049241818334,3.60943046357616,-1.13988759120663,0.255242365778079,0.949531168062636,-5.18058105021674,13274,False,Lower in AD,False,,
BCHE,11746149_x_at,LOC590,0.0188090413692524,1.90590728476821,1.13987026064908,0.255249575472876,0.949531168062636,-5.18059889038798,13275,False,Higher in AD,False,,
TGM2,11718399_s_at,LOC7052,-0.13392080239997,6.14358940397351,-1.13985954036007,0.255254035297444,0.949531168062636,-5.18060992577792,13276,False,Lower in AD,False,,
ZNF106,11716675_at,LOC64397,0.040687543452076,9.90949006622517,1.13973186880858,0.255307153043387,0.949657231317369,-5.18074134207034,13277,False,Higher in AD,False,,
TULP4,11740626_a_at,LOC56995,0.0401863292058955,3.18671523178808,1.13968185002055,0.255327965464241,0.949663119627729,-5.18079282398672,13278,False,Higher in AD,False,,
KAL1,11726396_x_at,LOC3730,-0.0346142628037178,2.65288741721854,-1.1394040658921,0.255443570806349,0.949975997882698,-5.18107869301044,13279,False,Lower in AD,False,,
FAM228B,11733651_x_at,LOC375190,0.0522970809911462,5.38653973509934,1.13929840128106,0.255487554815753,0.949975997882698,-5.18118741486313,13280,False,Higher in AD,False,,
WDR1,11751526_a_at,LOC9948,0.0591114537527783,5.99140397350993,1.13917746289566,0.255537903187232,0.949975997882698,-5.18131184015544,13281,False,Higher in AD,False,,
CYTIP,11734689_at,LOC9595,0.0722279414129044,6.37475165562914,1.13917541865682,0.255538754292525,0.949975997882698,-5.18131394322154,13282,False,Higher in AD,False,,
,11763044_at,,-0.0240419524032999,2.25915562913907,-1.13903703187157,0.255596375317334,0.949975997882698,-5.18145630368292,13283,False,Lower in AD,False,,
RAB37,11749850_a_at,LOC326624,0.0477314483619756,5.45219205298013,1.13897650097093,0.255621581823065,0.949975997882698,-5.18151856729883,13284,False,Higher in AD,False,,
MRPS17,11758920_at,,-0.0434474733312947,8.99615231788079,-1.13894535779455,0.255634551258339,0.949975997882698,-5.18155060068103,13285,False,Lower in AD,False,,
CTTN,11748448_a_at,LOC2017,0.114673107789698,6.63172185430464,1.13892969954285,0.255641072240228,0.949975997882698,-5.1815667061851,13286,False,Higher in AD,False,,
RBBP6,11755842_a_at,LOC5930,-0.0391124989610477,6.92564238410596,-1.13883668591,0.255679810774146,0.949975997882698,-5.18166237207908,13287,False,Lower in AD,False,,
ZNF512,11747470_a_at,LOC84450,-0.0400011029210441,8.39940397350993,-1.13883560950394,0.255680259102241,0.949975997882698,-5.1816634791333,13288,False,Lower in AD,False,,
C14ORF166B,11750336_a_at,LOC145497,-0.0258969842308227,3.15174503311258,-1.13883208992054,0.255681725028804,0.949975997882698,-5.18166709892138,13289,False,Lower in AD,False,,
GXYLT2,11731126_at,LOC727936,-0.0266217790198138,3.08677483443709,-1.13883043105434,0.255682415958078,0.949975997882698,-5.18166880501269,13290,False,Lower in AD,False,,
NCAM1,11730722_a_at,LOC4684,0.0968721097898186,7.20851324503311,1.13881230153352,0.255689967114171,0.949975997882698,-5.18168745048967,13291,False,Higher in AD,False,,
TASP1,11761008_a_at,,-0.0554483983849095,2.91965231788079,-1.13880727155675,0.255692062185547,0.949975997882698,-5.18169262356469,13292,False,Lower in AD,False,,
RBBP5,11749736_a_at,LOC5929,-0.0262430362924849,2.13449668874172,-1.13876024713897,0.255711649240008,0.949975997882698,-5.18174098468949,13293,False,Lower in AD,False,,
PDZD7,11752585_a_at,LOC79955,0.0280304859330734,3.27163245033113,1.13874053995136,0.255719858175446,0.949975997882698,-5.18176125148159,13294,False,Higher in AD,False,,
OSCAR,11730943_x_at,LOC126014,0.0646390918781273,8.43849668874172,1.13862612964655,0.255767518880431,0.949994239541496,-5.18187890371333,13295,False,Higher in AD,False,,
DAG1,11715550_at,LOC1605,-0.0394313145756085,6.03848013245033,-1.13861460872969,0.255772318573524,0.949994239541496,-5.18189075043762,13296,False,Lower in AD,False,,
